Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Fri Dec 17 14:20:52 UTC 2021,-88,-11,-41,-140,-20,-120,5145084603,24.9987956071444
Fri Dec 17 14:20:55 UTC 2021,-89,-10,-55,-102,-12,-90,5153812055,23.5982417972074
Fri Dec 17 14:20:58 UTC 2021,-88,-9,-60,-103,-12,-91,5164725993,29.7750094008013
Fri Dec 17 14:21:01 UTC 2021,-91,-11,-60,-80,-20,-57,5176881087,32.8492883986059
Fri Dec 17 14:21:04 UTC 2021,-89,-10,-56,-102,-20,-75,5187463063,28.5741116485624
Fri Dec 17 14:21:07 UTC 2021,-88,-9,-58,-103,-11,-92,5198995191,30.300655700736
Fri Dec 17 14:21:10 UTC 2021,-89,-12,-33,-92,-20,-66,5211283209,33.2659246006452
Fri Dec 17 14:21:13 UTC 2021,-90,-14,-51,-102,-11,-91,5222642543,30.4112704072256
Fri Dec 17 14:21:16 UTC 2021,-88,-10,-58,-107,-14,-92,5232969755,28.0716129180809
Fri Dec 17 14:21:19 UTC 2021,-89,-10,-57,-102,-10,-91,5244486379,30.6676775010297
Fri Dec 17 14:21:22 UTC 2021,-89,-10,-59,-104,-20,-84,5255168617,28.6421067213158
Fri Dec 17 14:21:25 UTC 2021,-89,-10,-59,-109,-16,-93,5265949723,29.0006521313289
Fri Dec 17 14:21:28 UTC 2021,-89,-9,-59,-108,-14,-93,5276080801,25.8382761641811
Fri Dec 17 14:21:31 UTC 2021,-89,-11,-59,-140,-20,-120,5286925145,29.2906761561628
Fri Dec 17 14:21:34 UTC 2021,-90,-10,-61,-103,-15,-88,5297877335,29.6835695752235
Fri Dec 17 14:21:37 UTC 2021,-87,-9,-57,-99,-11,-88,5312917307,40.42855470035
Fri Dec 17 14:21:40 UTC 2021,-91,-13,-43,-106,-20,-79,5322867127,26.9690359484965
Fri Dec 17 14:21:43 UTC 2021,-89,-10,-62,-140,-20,-61,5331971971,24.7997384425775
Fri Dec 17 14:21:46 UTC 2021,-90,-10,-61,-103,-12,-90,5342983821,29.8709027851256
Fri Dec 17 14:21:49 UTC 2021,-87,-9,-58,-89,-20,-66,5354880425,32.3725832129452
Fri Dec 17 14:21:52 UTC 2021,-87,-9,-55,-140,-20,-120,5365601663,28.3585087629494
Fri Dec 17 14:21:55 UTC 2021,-87,-8,-58,-102,-13,-89,5375229361,26.2545960998536
Fri Dec 17 14:21:58 UTC 2021,-87,-9,-57,-98,-11,-87,5386380525,30.0721186204645
Fri Dec 17 14:22:01 UTC 2021,-85,-12,-38,-140,-20,-120,5398855869,32.3233833957623
Fri Dec 17 14:22:04 UTC 2021,-80,-9,-48,-99,-11,-87,5412447515,37.037836787061
Fri Dec 17 14:22:07 UTC 2021,-78,-8,-51,-100,-12,-88,5430034130,47.8897167310949
Fri Dec 17 14:22:10 UTC 2021,-73,-8,-43,-96,-20,-72,5447834066,48.2740713137809
Fri Dec 17 14:22:12 UTC 2021,-73,-8,-44,-99,-11,-88,5468027993,54.9002727089281
Fri Dec 17 14:22:16 UTC 2021,-73,-8,-44,-100,-12,-88,5490485103,60.1656321438697
Fri Dec 17 14:22:19 UTC 2021,-75,-9,-46,-90,-20,-68,5509601868,48.9209973315069
Fri Dec 17 14:22:22 UTC 2021,-73,-8,-45,-99,-11,-88,5531015742,57.8826404327877
Fri Dec 17 14:22:25 UTC 2021,-74,-8,-46,-101,-12,-88,5553337533,60.7229032060506
Fri Dec 17 14:22:28 UTC 2021,-73,-8,-40,-96,-11,-85,5574458056,54.5238520927758
Fri Dec 17 14:22:31 UTC 2021,-74,-8,-46,-101,-12,-89,5595643469,57.2424264909572
Fri Dec 17 14:22:34 UTC 2021,-74,-8,-45,-95,-10,-84,5618293272,60.8027049509137
Fri Dec 17 14:22:36 UTC 2021,-74,-8,-47,-99,-11,-88,5640572369,60.0539992311942
Fri Dec 17 14:22:39 UTC 2021,-74,-8,-47,-98,-20,-77,5663090883,60.9885286071834
Fri Dec 17 14:22:42 UTC 2021,-74,-8,-46,-99,-11,-88,5686251649,62.4254077183789
Fri Dec 17 14:22:45 UTC 2021,-74,-8,-47,-97,-11,-86,5709771093,63.5597757968339
Fri Dec 17 14:22:48 UTC 2021,-74,-8,-44,-111,-20,-79,5732440063,60.5277856606834
Fri Dec 17 14:22:51 UTC 2021,-72,-8,-42,-99,-20,-74,5755062745,61.1147745236927
Fri Dec 17 14:22:54 UTC 2021,-72,-8,-41,-99,-11,-88,5778448159,63.7631479921537
Fri Dec 17 14:22:57 UTC 2021,-72,-8,-44,-103,-11,-91,5798733999,51.7560627308987
Fri Dec 17 14:23:00 UTC 2021,-72,-8,-41,-89,-20,-67,5819862369,57.0133764296861
Fri Dec 17 14:23:03 UTC 2021,-74,-8,-45,-95,-10,-85,5842056777,59.9871870153747
Fri Dec 17 14:23:06 UTC 2021,-73,-9,-45,-93,-10,-82,5862294809,54.116518139636
Fri Dec 17 14:23:09 UTC 2021,-73,-8,-46,-98,-20,-74,5879838211,47.5186901885198
Fri Dec 17 14:23:12 UTC 2021,-76,-8,-49,-93,-10,-82,5898818572,51.476544472296
Fri Dec 17 14:23:15 UTC 2021,-77,-8,-52,-96,-11,-85,5916737846,48.6770674387756
Fri Dec 17 14:23:18 UTC 2021,-78,-8,-38,-86,-20,-62,5933333807,44.7141190031441
Fri Dec 17 14:23:21 UTC 2021,-78,-8,-49,-93,-10,-82,5951212581,48.3813942232665
Fri Dec 17 14:23:24 UTC 2021,-78,-8,-50,-93,-10,-82,5965259327,38.104708246305
Fri Dec 17 14:23:27 UTC 2021,-78,-8,-50,-140,-20,-63,5981708865,44.7818510334539
Fri Dec 17 14:23:30 UTC 2021,-77,-9,-47,-102,-20,-78,5996958557,40.261423547823
Fri Dec 17 14:23:33 UTC 2021,-78,-8,-48,-94,-10,-83,6013679560,44.8871591958106
Fri Dec 17 14:23:36 UTC 2021,-77,-8,-49,-94,-10,-83,6029303752,42.524663427585
Fri Dec 17 14:23:39 UTC 2021,-77,-9,-39,-92,-10,-82,6045673993,43.468787417394
Fri Dec 17 14:23:42 UTC 2021,-78,-8,-51,-92,-10,-82,6062413294,45.3375497968059
Fri Dec 17 14:23:45 UTC 2021,-78,-8,-51,-93,-10,-82,6079702953,47.2065182170212
Fri Dec 17 14:23:48 UTC 2021,-77,-8,-50,-95,-20,-75,6096617894,46.0196252144833
Fri Dec 17 14:23:51 UTC 2021,-78,-8,-51,-93,-10,-83,6113018119,44.5394836241421
Fri Dec 17 14:23:54 UTC 2021,-78,-8,-49,-92,-10,-82,6130846974,48.3602894354415
Fri Dec 17 14:23:57 UTC 2021,-78,-8,-50,-93,-10,-82,6147470320,44.4025686486218
Fri Dec 17 14:24:00 UTC 2021,-77,-9,-49,-93,-11,-82,6163578314,43.6919850720575
Fri Dec 17 14:24:03 UTC 2021,-78,-8,-51,-93,-10,-83,6179038157,42.0146443564059
Fri Dec 17 14:24:06 UTC 2021,-79,-9,-42,-92,-20,-68,6195742543,44.874596974477
Fri Dec 17 14:24:09 UTC 2021,-76,-9,-37,-91,-20,-67,6211170762,40.6541222881932
Fri Dec 17 14:24:12 UTC 2021,-79,-8,-51,-93,-10,-82,6227484080,44.0355970707978
Fri Dec 17 14:24:15 UTC 2021,-78,-8,-51,-94,-10,-83,6244398670,45.8442826450158
Fri Dec 17 14:24:17 UTC 2021,-77,-9,-38,-99,-18,-81,6260860874,44.1000384786961
Fri Dec 17 14:24:20 UTC 2021,-78,-8,-49,-94,-10,-83,6277315010,44.7631925827162
Fri Dec 17 14:24:23 UTC 2021,-79,-8,-48,-93,-10,-82,6292918452,42.1497842120115
Fri Dec 17 14:24:26 UTC 2021,-77,-8,-49,-95,-20,-71,6308319430,42.058592568926
Fri Dec 17 14:24:29 UTC 2021,-77,-9,-52,-93,-10,-82,6325846278,47.2441081568522
Fri Dec 17 14:24:32 UTC 2021,-78,-8,-50,-94,-11,-83,6342387194,44.2869000086796
Fri Dec 17 14:24:35 UTC 2021,-78,-9,-49,-86,-20,-64,6360304684,48.8089533069137
Fri Dec 17 14:24:38 UTC 2021,-77,-9,-39,-95,-20,-65,6376989460,45.4104269166296
Fri Dec 17 14:24:41 UTC 2021,-77,-8,-50,-93,-10,-83,6395824917,48.9307397569112
Fri Dec 17 14:24:44 UTC 2021,-78,-9,-50,-97,-19,-78,6412525410,42.6481348778913
Fri Dec 17 14:24:47 UTC 2021,-78,-10,-40,-97,-11,-85,6426142364,36.4705970190092
Fri Dec 17 14:24:50 UTC 2021,-73,-9,-42,-93,-10,-83,6443569837,47.6795752319609
Fri Dec 17 14:24:53 UTC 2021,-67,-8,-41,-97,-11,-85,6463727954,54.155125000436
Fri Dec 17 14:24:56 UTC 2021,-69,-8,-44,-93,-10,-82,6480239034,44.7888930658876
Fri Dec 17 14:24:59 UTC 2021,-73,-8,-44,-94,-10,-83,6497932397,47.8489359143694
Fri Dec 17 14:25:02 UTC 2021,-74,-8,-42,-98,-10,-87,6513050666,40.9778196027701
Fri Dec 17 14:25:05 UTC 2021,-70,-9,-40,-94,-10,-83,6531789705,50.7598218437431
Fri Dec 17 14:25:08 UTC 2021,-80,-14,-36,-90,-10,-79,6552957374,57.4124566371874
Fri Dec 17 14:25:11 UTC 2021,-76,-9,-43,-92,-10,-82,6565741691,34.7948669341119
Fri Dec 17 14:25:14 UTC 2021,-77,-8,-37,-99,-20,-67,6584537555,50.6345725186447
Fri Dec 17 14:25:17 UTC 2021,-78,-9,-41,-96,-19,-76,6605720410,57.4441010239745
Fri Dec 17 14:25:20 UTC 2021,-82,-8,-52,-102,-11,-91,6625794245,52.1844140419343
Fri Dec 17 14:25:23 UTC 2021,-81,-8,-42,-102,-20,-80,6643407014,47.0198733660948
Fri Dec 17 14:25:26 UTC 2021,-92,-15,-44,-93,-10,-82,6654022706,28.7741700236387
Fri Dec 17 14:25:29 UTC 2021,-91,-9,-62,-107,-14,-93,6664135975,27.4870360381133
Fri Dec 17 14:25:32 UTC 2021,-91,-9,-59,-92,-10,-82,6674840282,29.0892362607495
Fri Dec 17 14:25:35 UTC 2021,-93,-10,-63,-140,-20,-120,6685400636,28.7790987127124
Fri Dec 17 14:25:38 UTC 2021,-96,-13,-66,-95,-12,-84,6690842922,14.7736362796997
Fri Dec 17 14:25:41 UTC 2021,-98,-10,-68,-95,-11,-84,6698185229,19.9865031754273
Fri Dec 17 14:25:44 UTC 2021,-99,-19,-66,-92,-12,-80,6704268647,16.6969354391922
Fri Dec 17 14:25:46 UTC 2021,-95,-13,-62,-82,-20,-56,6710930253,18.1020176948316
Fri Dec 17 14:25:49 UTC 2021,-96,-9,-67,-93,-15,-78,6724968063,38.0079733545339
Fri Dec 17 14:25:52 UTC 2021,-96,-10,-64,-86,-19,-66,6736495822,31.0755353714176
Fri Dec 17 14:25:55 UTC 2021,-101,-14,-68,-88,-20,-62,6748822773,32.1365701469153
Fri Dec 17 14:25:58 UTC 2021,-90,-9,-59,0,0,0,6758712709,26.849041950604
Fri Dec 17 14:26:02 UTC 2021,-96,-12,-63,0,0,0,6774817974,43.8088158697776
Fri Dec 17 14:26:04 UTC 2021,-104,-18,-65,0,0,0,6783222403,21.154825236059
Fri Dec 17 14:26:08 UTC 2021,-105,-13,-72,0,0,0,6789450198,16.9604107599204
Fri Dec 17 14:26:10 UTC 2021,-112,-17,-74,0,0,0,6792025260,6.84154127119254
Fri Dec 17 14:26:13 UTC 2021,-106,-16,-70,0,0,0,6793707514,4.56748359219816
Fri Dec 17 14:26:16 UTC 2021,-104,-18,-68,0,0,0,6795609974,5.18232449906677
Fri Dec 17 14:26:19 UTC 2021,-104,-15,-73,0,0,0,6797667285,5.57343351552502
Fri Dec 17 14:26:22 UTC 2021,-100,-11,-72,0,0,0,6800687427,8.23130123206201
Fri Dec 17 14:26:25 UTC 2021,-99,-9,-75,0,0,0,6805588883,13.2720667048878
Fri Dec 17 14:26:28 UTC 2021,-97,-10,-69,0,0,0,6810171317,12.3392728335003
Fri Dec 17 14:26:31 UTC 2021,-96,-11,-69,-96,-10,-85,6815375369,13.8244618292339
Fri Dec 17 14:26:34 UTC 2021,-92,-12,-63,-90,-11,-79,6825394352,27.2978523543741
Fri Dec 17 14:26:37 UTC 2021,-90,-8,-66,-89,-10,-79,6836542893,30.0914329964155
Fri Dec 17 14:26:40 UTC 2021,-92,-9,-65,-86,-10,-75,6848677151,32.8602933488319
Fri Dec 17 14:26:43 UTC 2021,-94,-8,-69,-92,-10,-82,6860208722,31.168564856968
Fri Dec 17 14:26:46 UTC 2021,-95,-9,-68,-89,-10,-79,6869953873,26.3210190701637
Fri Dec 17 14:26:49 UTC 2021,-94,-10,-69,-95,-11,-84,6879614567,26.2796397488989
Fri Dec 17 14:26:52 UTC 2021,-95,-10,-66,-100,-11,-89,6889603639,27.1269464366694
Fri Dec 17 14:26:55 UTC 2021,-93,-10,-65,-90,-10,-79,6900201415,27.9465469367466
Fri Dec 17 14:26:58 UTC 2021,-93,-10,-65,-88,-10,-78,6912383652,33.3854811808142
Fri Dec 17 14:27:01 UTC 2021,-93,-9,-66,-88,-10,-77,6924481615,32.4506054316606
Fri Dec 17 14:27:04 UTC 2021,-93,-8,-68,-87,-10,-76,6936312947,30.8922024289419
Fri Dec 17 14:27:07 UTC 2021,-95,-8,-67,-88,-10,-78,6948657965,32.7266470212987
Fri Dec 17 14:27:10 UTC 2021,-96,-8,-68,-88,-10,-77,6960760463,32.9355104684974
Fri Dec 17 14:27:13 UTC 2021,-95,-9,-69,-100,-11,-88,6972512001,31.9396640917844
Fri Dec 17 14:27:16 UTC 2021,-96,-10,-70,-95,-10,-84,6982803313,27.4209785116781
Fri Dec 17 14:27:19 UTC 2021,-94,-10,-68,-104,-13,-91,6991030176,22.1270130763687
Fri Dec 17 14:27:22 UTC 2021,-95,-9,-69,-91,-10,-80,7001600064,28.6849717080942
Fri Dec 17 14:27:25 UTC 2021,-96,-9,-71,-89,-10,-78,7012717617,30.1419737742129
Fri Dec 17 14:27:28 UTC 2021,-97,-10,-66,-96,-11,-84,7021438746,23.7600005316694
Fri Dec 17 14:27:30 UTC 2021,-99,-9,-70,-101,-13,-87,7028627648,19.551858435207
Fri Dec 17 14:27:33 UTC 2021,-97,-11,-68,-98,-12,-86,7036986488,22.6840084436377
Fri Dec 17 14:27:36 UTC 2021,-98,-13,-67,-100,-14,-85,7044639770,20.5288985351389
Fri Dec 17 14:27:39 UTC 2021,-98,-15,-71,-96,-11,-85,7053064855,22.9772466885254
Fri Dec 17 14:27:42 UTC 2021,-98,-16,-62,-86,-10,-76,7064629467,30.1011740585102
Fri Dec 17 14:27:45 UTC 2021,-86,-9,-59,-87,-10,-77,7077716087,35.1772790842992
Fri Dec 17 14:27:48 UTC 2021,-83,-11,-51,-78,-10,-67,7093880104,43.7831529019655
Fri Dec 17 14:27:51 UTC 2021,-75,-8,-53,-79,-10,-68,7112509232,49.5768814293936
Fri Dec 17 14:27:54 UTC 2021,-81,-8,-53,-83,-10,-72,7130674238,48.8210033934398
Fri Dec 17 14:27:57 UTC 2021,-79,-7,-48,-76,-10,-66,7150884180,54.9260792780411
Fri Dec 17 14:28:00 UTC 2021,-72,-8,-46,-86,-10,-75,7172110840,57.499048438924
Fri Dec 17 14:28:03 UTC 2021,-72,-8,-42,-78,-10,-68,7193341053,56.4108111498386
Fri Dec 17 14:28:06 UTC 2021,-72,-8,-49,-85,-10,-74,7213824133,54.9182599016462
Fri Dec 17 14:28:09 UTC 2021,-77,-8,-52,-82,-10,-71,7235043417,57.05002558415
Fri Dec 17 14:28:12 UTC 2021,-79,-8,-54,-81,-10,-71,7255733277,55.5925633657957
Fri Dec 17 14:28:15 UTC 2021,-79,-8,-53,-77,-10,-66,7275750465,50.7180561735654
Fri Dec 17 14:28:18 UTC 2021,-82,-8,-55,-78,-10,-68,7295405899,53.6920336169346
Fri Dec 17 14:28:21 UTC 2021,-83,-8,-56,-84,-10,-73,7312836856,47.2839701697096
Fri Dec 17 14:28:24 UTC 2021,-87,-8,-59,-87,-10,-77,7329136089,44.0331070186807
Fri Dec 17 14:28:27 UTC 2021,-88,-8,-63,-89,-10,-78,7342639245,36.1920003803628
Fri Dec 17 14:28:30 UTC 2021,-94,-9,-67,-91,-11,-80,7353718909,30.1750289727183
Fri Dec 17 14:28:33 UTC 2021,-95,-9,-66,-96,-10,-86,7363113468,25.4704657802403
Fri Dec 17 14:28:36 UTC 2021,-97,-9,-69,-102,-11,-91,7372374237,25.0016083493622
Fri Dec 17 14:28:39 UTC 2021,-102,-11,-75,-102,-11,-91,7376370773,10.9447011801714
Fri Dec 17 14:28:42 UTC 2021,-104,-13,-71,-100,-11,-89,7379401319,8.22876747208735
Fri Dec 17 14:28:45 UTC 2021,-109,-16,-76,-99,-12,-87,7380920291,4.10564079859815
Fri Dec 17 14:28:48 UTC 2021,-106,-16,-70,-106,-16,-90,7382016827,2.99265266688809
Fri Dec 17 14:28:51 UTC 2021,-108,-18,-72,-110,-18,-92,7383239195,3.25432795808141
Fri Dec 17 14:28:54 UTC 2021,-104,-14,-70,-111,-16,-94,7384470551,3.2078557739936
Fri Dec 17 14:28:57 UTC 2021,-106,-13,-76,-109,-14,-94,7385836779,3.71643005016609
Fri Dec 17 14:29:00 UTC 2021,-109,-16,-73,0,0,0,7386791005,2.57340102105142
Fri Dec 17 14:29:03 UTC 2021,-108,-15,-74,0,0,0,7387901023,3.00276012481021
Fri Dec 17 14:29:06 UTC 2021,-108,-16,-73,0,0,0,7389148857,3.37020623954349
Fri Dec 17 14:29:09 UTC 2021,-109,-18,-72,0,0,0,7390160007,2.76461520198766
Fri Dec 17 14:29:12 UTC 2021,-108,-17,-72,0,0,0,7391373387,3.29253037697825
Fri Dec 17 14:29:15 UTC 2021,-108,-17,-74,0,0,0,7392426481,2.83817479803553
Fri Dec 17 14:29:18 UTC 2021,-109,-17,-74,0,0,0,7393521519,2.78388107250755
Fri Dec 17 14:29:21 UTC 2021,-109,-16,-75,0,0,0,7394797815,3.47126845461861
Fri Dec 17 14:29:24 UTC 2021,-109,-17,-74,0,0,0,7395870383,2.9130152868164
Fri Dec 17 14:29:27 UTC 2021,-104,-15,-72,-114,-18,-96,7397194615,3.48149699946271
Fri Dec 17 14:29:30 UTC 2021,-103,-14,-75,-108,-15,-93,7398839419,4.49484855310678
Fri Dec 17 14:29:32 UTC 2021,-104,-13,-73,-108,-15,-92,7400317945,4.01280061156113
Fri Dec 17 14:29:35 UTC 2021,-100,-12,-68,-106,-18,-87,7402482607,5.84623832486758
Fri Dec 17 14:29:38 UTC 2021,-101,-12,-71,-94,-11,-83,7405622415,8.31282856399783
Fri Dec 17 14:29:42 UTC 2021,-100,-12,-70,-94,-11,-83,7409130783,9.54829328638954
Fri Dec 17 14:29:45 UTC 2021,-99,-12,-69,-102,-12,-90,7413846579,11.9681896616191
Fri Dec 17 14:29:48 UTC 2021,-98,-11,-69,-93,-10,-82,7418719625,13.116563111766
Fri Dec 17 14:29:50 UTC 2021,-99,-11,-73,-97,-10,-86,7424564977,15.8124070244781
Fri Dec 17 14:29:53 UTC 2021,-96,-10,-64,-92,-10,-81,7430226476,15.5113689845954
Fri Dec 17 14:29:56 UTC 2021,-93,-9,-66,-93,-10,-83,7437050785,17.9245434613611
Fri Dec 17 14:29:59 UTC 2021,-95,-10,-69,-98,-11,-87,7443541647,17.570815554233
Fri Dec 17 14:30:02 UTC 2021,-95,-10,-68,-98,-10,-87,7449821355,16.788984405171
Fri Dec 17 14:30:05 UTC 2021,-95,-10,-66,-95,-11,-84,7456696071,18.3731810608616
Fri Dec 17 14:30:08 UTC 2021,-91,-9,-65,-93,-10,-82,7463993977,19.9087746467304
Fri Dec 17 14:30:11 UTC 2021,-89,-9,-58,-91,-10,-80,7471930381,21.6243524894411
Fri Dec 17 14:30:14 UTC 2021,-88,-9,-63,-95,-10,-84,7481938571,27.1660041463649
Fri Dec 17 14:30:17 UTC 2021,-89,-9,-63,-91,-10,-80,7491859825,26.5065766796098
Fri Dec 17 14:30:20 UTC 2021,-84,-9,-54,-92,-11,-80,7504544889,34.6528979782975
Fri Dec 17 14:30:23 UTC 2021,-82,-9,-53,-87,-10,-76,7518677618,37.6487806143322
Fri Dec 17 14:30:26 UTC 2021,-88,-9,-60,-97,-12,-85,7532091655,36.1072776264254
Fri Dec 17 14:30:29 UTC 2021,-86,-9,-60,-83,-10,-73,7544884575,34.6320223152064
Fri Dec 17 14:30:32 UTC 2021,-83,-10,-53,-93,-11,-82,7556195973,30.2664567225745
Fri Dec 17 14:30:35 UTC 2021,-84,-9,-60,-92,-10,-81,7568319844,32.9337189734763
Fri Dec 17 14:30:38 UTC 2021,-80,-9,-53,-92,-10,-82,7582589792,37.995375191803
Fri Dec 17 14:30:41 UTC 2021,-75,-9,-50,-78,-10,-68,7596032844,36.2700280176564
Fri Dec 17 14:30:44 UTC 2021,-70,-9,-45,-77,-10,-66,7610860048,40.2971119103982
Fri Dec 17 14:30:47 UTC 2021,-69,-9,-42,-71,-10,-61,7622483276,31.5626093289263
Fri Dec 17 14:30:50 UTC 2021,-68,-10,-40,-70,-10,-59,7632696692,27.2385194364398
Fri Dec 17 14:30:53 UTC 2021,-68,-9,-44,-73,-10,-63,7645762248,35.4914048208873
Fri Dec 17 14:30:56 UTC 2021,-74,-9,-47,-78,-10,-68,7658853374,34.8787697777642
Fri Dec 17 14:30:59 UTC 2021,-75,-10,-47,-79,-10,-68,7672774392,37.7034588821619
Fri Dec 17 14:31:02 UTC 2021,-73,-10,-46,-72,-10,-62,7688424544,42.4472913734268
Fri Dec 17 14:31:08 UTC 2021,-78,-9,-44,-96,-20,-75,7718490954,41.5375283352948
Fri Dec 17 14:31:11 UTC 2021,-81,-9,-55,-87,-11,-75,7736769294,49.8831757441415
Fri Dec 17 14:31:14 UTC 2021,-80,-9,-52,-72,-10,-61,7759251106,60.5088112810864
Fri Dec 17 14:31:17 UTC 2021,-77,-9,-45,-76,-10,-65,7779764518,52.2408354240412
Fri Dec 17 14:31:20 UTC 2021,-78,-9,-52,-75,-10,-64,7801756339,59.853267188964
Fri Dec 17 14:31:23 UTC 2021,-74,-10,-45,-85,-14,-71,7822511494,56.2427795983254
Fri Dec 17 14:31:26 UTC 2021,-77,-11,-50,-85,-11,-73,7842177238,53.4088969252418
Fri Dec 17 14:31:28 UTC 2021,-76,-10,-56,-87,-11,-76,7862049758,54.0280682974865
Fri Dec 17 14:31:32 UTC 2021,-75,-9,-48,-84,-11,-73,7884891262,61.8799001885783
Fri Dec 17 14:31:35 UTC 2021,-75,-10,-48,-88,-13,-75,7903995348,49.519905555773
Fri Dec 17 14:31:37 UTC 2021,-75,-10,-49,-86,-12,-74,7924701555,56.2606115048545
Fri Dec 17 14:31:40 UTC 2021,-76,-10,-47,-85,-11,-74,7946161739,58.2895586055184
Fri Dec 17 14:31:43 UTC 2021,-74,-10,-47,-85,-11,-73,7965129467,50.9761640529235
Fri Dec 17 14:31:46 UTC 2021,-75,-10,-44,-85,-10,-74,7984003079,51.0353658465752
Fri Dec 17 14:31:49 UTC 2021,-75,-10,-48,-87,-13,-73,8003688820,52.5036171556886
Fri Dec 17 14:31:52 UTC 2021,-78,-11,-50,-88,-12,-75,8023942925,55.0286653856542
Fri Dec 17 14:31:55 UTC 2021,-80,-13,-50,-85,-12,-73,8043611641,53.0628688300879
Fri Dec 17 14:31:58 UTC 2021,-75,-11,-45,-79,-10,-69,8061743241,48.6962558519087
Fri Dec 17 14:32:01 UTC 2021,-80,-9,-59,-77,-10,-67,8081485940,53.0299702571207
Fri Dec 17 14:32:04 UTC 2021,-72,-10,-46,-72,-10,-62,8099475462,48.2913367267552
Fri Dec 17 14:32:07 UTC 2021,-76,-9,-53,-78,-10,-67,8116864246,46.7414489231601
Fri Dec 17 14:32:10 UTC 2021,-75,-8,-51,-72,-10,-62,8138005652,57.3431734831058
Fri Dec 17 14:32:13 UTC 2021,-78,-9,-52,-80,-10,-69,8155965819,48.8606928525327
Fri Dec 17 14:32:16 UTC 2021,-80,-9,-54,-77,-10,-67,8174992344,51.7274937495214
Fri Dec 17 14:32:19 UTC 2021,-79,-9,-51,-75,-10,-65,8194989250,53.0925189574384
Fri Dec 17 14:32:22 UTC 2021,-69,-10,-45,-72,-10,-61,8212580769,47.5978738281482
Fri Dec 17 14:32:25 UTC 2021,-79,-10,-53,-73,-10,-63,8229402580,46.2273622015619
Fri Dec 17 14:32:28 UTC 2021,-76,-9,-48,-72,-10,-61,8245983934,44.4579690707514
Fri Dec 17 14:32:34 UTC 2021,-77,-8,-51,-79,-10,-68,8282629068,55.5702707428276
Fri Dec 17 14:32:37 UTC 2021,-77,-8,-53,-91,-12,-78,8306073592,63.441419006241
Fri Dec 17 14:32:40 UTC 2021,-80,-8,-50,-73,-10,-63,8330283475,65.3079258040281
Fri Dec 17 14:32:43 UTC 2021,-79,-9,-50,-80,-10,-69,8352157965,59.2386257529754
Fri Dec 17 14:32:46 UTC 2021,-78,-9,-49,-88,-11,-77,8372400727,52.5933483379115
Fri Dec 17 14:32:49 UTC 2021,-80,-9,-53,-94,-13,-80,8389054045,45.2994909247631
Fri Dec 17 14:32:52 UTC 2021,-90,-13,-60,-104,-19,-85,8401710687,34.5507927991455
Fri Dec 17 14:32:55 UTC 2021,-95,-17,-57,-100,-14,-85,8408679383,18.756270755634
Fri Dec 17 14:32:58 UTC 2021,-100,-18,-65,-98,-12,-86,8414716375,16.2552814639305
Fri Dec 17 14:33:01 UTC 2021,-89,-11,-63,-98,-11,-87,8421637692,18.4857150414081
Fri Dec 17 14:33:09 UTC 2021,-88,-10,-60,-96,-10,-85,8446480145,22.9477340452858
Fri Dec 17 14:33:12 UTC 2021,-88,-10,-61,-96,-10,-85,8455419508,23.4507209191176
Fri Dec 17 14:33:16 UTC 2021,-88,-10,-61,-96,-10,-86,8465070003,26.2209617285615
Fri Dec 17 14:33:19 UTC 2021,-88,-10,-62,-96,-10,-85,8474582459,24.245300511265
Fri Dec 17 14:33:22 UTC 2021,-89,-11,-57,-96,-10,-85,8482986435,22.8607679554457
Fri Dec 17 14:33:24 UTC 2021,-89,-12,-61,-96,-10,-85,8490374571,19.8582651687734
Fri Dec 17 14:33:27 UTC 2021,-88,-10,-63,-95,-10,-84,8498487918,21.6035514416025
Fri Dec 17 14:33:30 UTC 2021,-88,-9,-56,-98,-11,-87,8506187678,20.8928605226678
Fri Dec 17 14:33:33 UTC 2021,-83,-9,-56,-100,-11,-88,8516559409,28.06888086484
Fri Dec 17 14:33:36 UTC 2021,-81,-10,-55,-101,-11,-89,8527295575,29.0909797480664
Fri Dec 17 14:33:39 UTC 2021,-80,-9,-56,-103,-13,-90,8540244438,34.2873543751503
Fri Dec 17 14:33:42 UTC 2021,-77,-9,-52,-100,-12,-88,8552000742,31.9814344358284
Fri Dec 17 14:33:45 UTC 2021,-77,-10,-51,-101,-12,-88,8564823622,34.8136849535026
Fri Dec 17 14:33:48 UTC 2021,-76,-10,-49,-101,-12,-89,8576296908,30.9310159997314
Fri Dec 17 14:33:51 UTC 2021,-77,-9,-50,-101,-12,-89,8587458558,30.5480876043678
Fri Dec 17 14:33:54 UTC 2021,-77,-10,-50,-100,-11,-88,8599193642,31.8656493773689
Fri Dec 17 14:33:57 UTC 2021,-77,-8,-51,-101,-12,-89,8612300663,34.833256285385
Fri Dec 17 14:34:00 UTC 2021,-79,-8,-54,-97,-10,-86,8623680568,30.7859133504454
Fri Dec 17 14:34:03 UTC 2021,-74,-8,-44,-99,-12,-87,8637916240,37.2866237275503
Fri Dec 17 14:34:06 UTC 2021,-64,-8,-39,-100,-11,-89,8650559516,32.4675202467591
