Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Mar 07 19:00:58 UTC 2022,-101,-15,-69,-113,-16,-96,995811002,11.0158783268552
Mon Mar 07 19:01:01 UTC 2022,-103,-16,-69,-114,-17,-97,999825642,10.8735757047827
Mon Mar 07 19:01:04 UTC 2022,-102,-16,-68,-107,-13,-93,1004199802,11.9085217459655
Mon Mar 07 19:01:07 UTC 2022,-102,-16,-69,-112,-15,-97,1008301326,11.1904127712499
Mon Mar 07 19:01:10 UTC 2022,-102,-15,-70,-113,-16,-97,1012697956,11.9452272696643
Mon Mar 07 19:01:13 UTC 2022,-102,-15,-69,-117,-19,-97,1016925312,10.7893523727359
Mon Mar 07 19:01:16 UTC 2022,-103,-16,-70,-112,-15,-97,1020727236,10.331077704371
Mon Mar 07 19:01:19 UTC 2022,-103,-17,-68,-115,-17,-97,1024818274,11.0551515468552
Mon Mar 07 19:01:22 UTC 2022,-102,-16,-69,-105,-13,-91,1028903320,10.9198122882562
Mon Mar 07 19:01:24 UTC 2022,-102,-15,-68,-105,-14,-91,1033208572,11.6313528495995
Mon Mar 07 19:01:27 UTC 2022,-102,-15,-70,-113,-16,-97,1037110862,10.6572022486341
Mon Mar 07 19:01:30 UTC 2022,-102,-16,-69,-107,-14,-92,1041122506,10.7873549455529
Mon Mar 07 19:01:33 UTC 2022,-102,-15,-70,-114,-16,-98,1045662944,12.1758114386165
Mon Mar 07 19:01:36 UTC 2022,-101,-15,-68,-115,-17,-98,1049818396,11.2012566270393
Mon Mar 07 19:01:39 UTC 2022,-102,-15,-69,-114,-16,-98,1054143122,11.7222863429743
Mon Mar 07 19:01:42 UTC 2022,-102,-15,-68,-107,-14,-93,1058309060,11.3449721146883
Mon Mar 07 19:01:45 UTC 2022,-102,-14,-71,-108,-14,-93,1062277262,10.7775569618958
Mon Mar 07 19:01:48 UTC 2022,-102,-15,-70,-114,-17,-97,1066474658,11.3516921594375
Mon Mar 07 19:01:51 UTC 2022,-102,-16,-68,-115,-17,-97,1069437702,7.75782349900957
Mon Mar 07 19:01:54 UTC 2022,-102,-15,-69,-113,-16,-97,1073555704,11.1505915368171
Mon Mar 07 19:01:57 UTC 2022,-102,-16,-69,-114,-17,-97,1077386090,10.4396080999334
Mon Mar 07 19:02:00 UTC 2022,-103,-16,-68,-115,-17,-98,1081676362,11.6090881189325
Mon Mar 07 19:02:03 UTC 2022,-102,-15,-69,-115,-17,-98,1086052020,11.5823120015911
Mon Mar 07 19:02:06 UTC 2022,-103,-15,-69,-114,-17,-97,1090519056,12.1001421390236
Mon Mar 07 19:02:09 UTC 2022,-102,-15,-69,-115,-17,-98,1094713456,11.3897692566662
Mon Mar 07 19:02:12 UTC 2022,-103,-15,-71,-107,-14,-92,1099343774,12.5870260613306
Mon Mar 07 19:02:15 UTC 2022,-102,-16,-70,-113,-16,-97,1103767368,11.9268305813589
Mon Mar 07 19:02:18 UTC 2022,-102,-15,-70,-115,-17,-97,1108027680,11.3226948614259
Mon Mar 07 19:02:21 UTC 2022,-102,-15,-69,-114,-17,-97,1112743384,12.7893023604066
Mon Mar 07 19:02:24 UTC 2022,-103,-15,-70,-114,-16,-97,1117453096,12.5141437195484
Mon Mar 07 19:02:27 UTC 2022,-102,-15,-70,-117,-19,-97,1121656484,11.4458356333705
Mon Mar 07 19:02:30 UTC 2022,-102,-15,-69,-105,-13,-91,1125912302,11.5547411114787
Mon Mar 07 19:02:33 UTC 2022,-102,-15,-68,-119,-20,-99,1130237028,11.7225780117731
Mon Mar 07 19:02:36 UTC 2022,-102,-15,-71,-113,-15,-98,1134552766,11.649618756713
Mon Mar 07 19:02:39 UTC 2022,-103,-16,-68,-115,-18,-97,1138378658,10.2610522905792
Mon Mar 07 19:02:42 UTC 2022,-103,-15,-71,-113,-16,-97,1142859176,12.1694523925931
Mon Mar 07 19:02:45 UTC 2022,-102,-15,-70,-114,-15,-98,1146792924,10.6130646917056
Mon Mar 07 19:02:48 UTC 2022,-102,-16,-68,-113,-15,-97,1150451040,9.81584900066541
Mon Mar 07 19:02:50 UTC 2022,-103,-16,-69,-105,-13,-91,1154781758,11.732589260115
Mon Mar 07 19:02:53 UTC 2022,-102,-15,-71,-112,-14,-97,1159271264,12.2577219119168
Mon Mar 07 19:02:56 UTC 2022,-103,-16,-70,-113,-15,-98,1163392262,11.1550297762853
Mon Mar 07 19:02:59 UTC 2022,-102,-16,-68,-105,-14,-91,1168034564,12.5489233496137
Mon Mar 07 19:03:02 UTC 2022,-102,-15,-70,-113,-16,-97,1172184024,10.8808751615115
Mon Mar 07 19:03:05 UTC 2022,-102,-15,-70,-112,-14,-97,1176949162,12.9157942025636
Mon Mar 07 19:03:08 UTC 2022,-102,-15,-70,-104,-13,-91,1181519560,12.1654672468475
Mon Mar 07 19:03:11 UTC 2022,-102,-15,-70,-111,-14,-97,1186112428,12.4999305227618
Mon Mar 07 19:03:14 UTC 2022,-102,-15,-71,-113,-15,-98,1190446142,10.9271208110667
Mon Mar 07 19:03:17 UTC 2022,-102,-15,-68,-113,-15,-97,1194725928,11.6535874661552
Mon Mar 07 19:03:20 UTC 2022,-102,-15,-69,-103,-12,-90,1199341266,12.5286386733921
Mon Mar 07 19:03:23 UTC 2022,-102,-15,-69,-114,-16,-97,1203925146,12.4560490566634
Mon Mar 07 19:03:26 UTC 2022,-102,-15,-70,-113,-16,-96,1207918814,10.7501443151545
Mon Mar 07 19:03:29 UTC 2022,-103,-15,-71,-105,-13,-92,1212812780,12.82493470163
Mon Mar 07 19:03:32 UTC 2022,-103,-16,-70,-105,-13,-92,1217345728,12.3294706554251
Mon Mar 07 19:03:35 UTC 2022,-102,-15,-69,-114,-17,-97,1221366360,10.6940017816151
Mon Mar 07 19:03:38 UTC 2022,-103,-15,-70,-115,-17,-97,1225425940,11.0867822173952
Mon Mar 07 19:03:41 UTC 2022,-103,-15,-71,-113,-17,-96,1229188916,10.1944976845128
Mon Mar 07 19:03:44 UTC 2022,-104,-16,-70,-114,-17,-97,1233347364,11.2719390930411
Mon Mar 07 19:03:47 UTC 2022,-104,-16,-69,-115,-17,-98,1237171758,10.2131861374845
Mon Mar 07 19:03:50 UTC 2022,-103,-16,-70,-114,-16,-97,1242127142,13.4351941362108
Mon Mar 07 19:03:53 UTC 2022,-102,-15,-70,-115,-17,-97,1246486322,11.6005256723868
Mon Mar 07 19:03:56 UTC 2022,-103,-16,-69,-115,-16,-98,1251386280,13.1533401904066
Mon Mar 07 19:03:59 UTC 2022,-103,-15,-72,-115,-18,-97,1256596324,14.0985573436118
Mon Mar 07 19:04:02 UTC 2022,-102,-15,-69,-113,-16,-97,1261419884,13.052969534941
Mon Mar 07 19:04:05 UTC 2022,-103,-16,-70,-116,-19,-97,1265889916,11.9972635699151
Mon Mar 07 19:04:08 UTC 2022,-103,-16,-70,-118,-20,-97,1270827324,13.3092462531707
Mon Mar 07 19:04:11 UTC 2022,-103,-16,-69,-113,-16,-97,1275745258,13.2974420875038
Mon Mar 07 19:04:14 UTC 2022,-104,-16,-71,-114,-17,-97,1280279704,12.3905683970119
Mon Mar 07 19:04:17 UTC 2022,-103,-16,-70,-115,-17,-98,1284941480,12.5170594412129
Mon Mar 07 19:04:20 UTC 2022,-103,-16,-70,-113,-16,-97,1289821964,12.9967877673315
Mon Mar 07 19:04:23 UTC 2022,-103,-16,-70,-113,-15,-97,1294230578,11.9620150397896
Mon Mar 07 19:04:26 UTC 2022,-103,-16,-68,-106,-13,-92,1298754538,12.2970588959138
Mon Mar 07 19:04:29 UTC 2022,-103,-16,-71,-107,-13,-93,1303943610,14.1044415367547
Mon Mar 07 19:04:32 UTC 2022,-104,-17,-70,-112,-15,-97,1308873528,13.2370037590769
Mon Mar 07 19:04:35 UTC 2022,-103,-16,-70,-111,-13,-98,1312861204,10.3712290610835
Mon Mar 07 19:04:38 UTC 2022,-103,-16,-69,-105,-13,-92,1317716222,13.075219131932
Mon Mar 07 19:04:41 UTC 2022,-103,-16,-70,-116,-18,-98,1321576568,10.4894306045069
Mon Mar 07 19:04:43 UTC 2022,-103,-15,-69,-114,-16,-97,1325775462,11.3982452888139
Mon Mar 07 19:04:46 UTC 2022,-103,-16,-70,-118,-19,-98,1330212538,12.0411822369852
Mon Mar 07 19:04:49 UTC 2022,-103,-16,-70,0,0,0,1333542592,9.08303963132756
Mon Mar 07 19:04:52 UTC 2022,-103,-17,-68,-114,-16,-98,1337832864,11.6321046994713
Mon Mar 07 19:04:55 UTC 2022,-103,-17,-69,-104,-13,-91,1342199534,11.7710739478937
Mon Mar 07 19:04:58 UTC 2022,-103,-16,-70,-115,-18,-97,1346780418,12.5246154673088
Mon Mar 07 19:05:01 UTC 2022,-103,-16,-71,-115,-18,-97,1350956842,11.3305174841402
Mon Mar 07 19:05:04 UTC 2022,-102,-15,-70,-113,-15,-97,1355287560,11.565695435986
Mon Mar 07 19:05:07 UTC 2022,-103,-16,-69,-106,-14,-92,1359685688,11.9466750105878
Mon Mar 07 19:05:10 UTC 2022,-103,-16,-68,-115,-18,-96,1364199162,12.2803088579686
Mon Mar 07 19:05:13 UTC 2022,-103,-16,-71,-118,-19,-98,1368332144,11.1843462947717
Mon Mar 07 19:05:16 UTC 2022,-103,-17,-69,-106,-14,-91,1372605938,11.6706695177531
Mon Mar 07 19:05:19 UTC 2022,-104,-17,-69,-115,-16,-98,1377038520,11.785494753123
Mon Mar 07 19:05:22 UTC 2022,-103,-16,-71,-117,-19,-98,1380825464,10.2174435777875
Mon Mar 07 19:05:25 UTC 2022,-103,-16,-71,-118,-19,-98,1383909846,8.42153995009156
Mon Mar 07 19:05:28 UTC 2022,-103,-16,-70,-118,-19,-99,1388436802,12.2918508275855
Mon Mar 07 19:05:31 UTC 2022,-103,-16,-70,-105,-13,-92,1392298646,10.007157972361
Mon Mar 07 19:05:34 UTC 2022,-103,-16,-69,-117,-19,-98,1396753698,12.193852782764
Mon Mar 07 19:05:37 UTC 2022,-103,-15,-71,-116,-17,-98,1401334582,12.3922328236963
Mon Mar 07 19:05:40 UTC 2022,-103,-16,-71,-115,-17,-98,1405695260,11.8780155722254
Mon Mar 07 19:05:43 UTC 2022,-103,-16,-71,-115,-18,-97,1410171284,12.064987073673
Mon Mar 07 19:05:46 UTC 2022,-102,-15,-70,-121,-20,-98,1414587388,11.7749045403891
Mon Mar 07 19:05:49 UTC 2022,-103,-14,-70,-117,-18,-99,1419277626,12.6931183038756
Mon Mar 07 19:05:52 UTC 2022,-102,-15,-69,-117,-18,-99,1423984342,12.7875333593634
Mon Mar 07 19:05:55 UTC 2022,-103,-14,-71,-116,-17,-99,1429185398,14.1270468770209
Mon Mar 07 19:05:57 UTC 2022,-102,-16,-68,-114,-17,-97,1433291416,11.1102566158922
Mon Mar 07 19:06:00 UTC 2022,-102,-15,-69,-119,-20,-98,1438371134,13.8764060792069
Mon Mar 07 19:06:03 UTC 2022,-102,-16,-69,-116,-18,-98,1442381280,10.8484832558863
Mon Mar 07 19:06:06 UTC 2022,-102,-15,-70,-117,-18,-99,1447248282,13.1872417272562
Mon Mar 07 19:06:09 UTC 2022,-102,-16,-68,-116,-17,-98,1451531064,11.7447172510317
Mon Mar 07 19:06:12 UTC 2022,-103,-16,-70,-117,-19,-98,1456398066,13.2305272000065
Mon Mar 07 19:06:15 UTC 2022,-102,-16,-69,-118,-20,-98,1461224622,12.6852167043008
Mon Mar 07 19:06:18 UTC 2022,-102,-16,-69,-115,-17,-98,1466320818,13.8561552303876
Mon Mar 07 19:06:21 UTC 2022,-102,-15,-71,-116,-18,-98,1470495744,11.2523702788529
Mon Mar 07 19:06:24 UTC 2022,-102,-15,-69,-116,-18,-98,1475052660,12.4590758413484
Mon Mar 07 19:06:27 UTC 2022,-103,-16,-70,-115,-17,-98,1479438804,11.9376878947419
Mon Mar 07 19:06:30 UTC 2022,-103,-15,-72,-119,-20,-99,1483830940,11.7067592380637
Mon Mar 07 19:06:33 UTC 2022,-102,-16,-70,-119,-20,-98,1488309960,11.9898884266865
Mon Mar 07 19:06:36 UTC 2022,-102,-17,-69,-116,-18,-98,1492682622,11.8899906504312
Mon Mar 07 19:06:39 UTC 2022,-103,-17,-67,-118,-19,-98,1496752688,10.9688026963525
Mon Mar 07 19:06:42 UTC 2022,-102,-17,-67,-117,-18,-99,1501189764,11.733097474876
Mon Mar 07 19:06:45 UTC 2022,-103,-17,-67,-115,-17,-98,1505620848,12.1106691033389
Mon Mar 07 19:06:48 UTC 2022,-102,-16,-68,-116,-17,-98,1509304430,9.9667703510472
Mon Mar 07 19:06:51 UTC 2022,-103,-17,-69,-116,-19,-97,1513504822,11.3274428421644
Mon Mar 07 19:06:54 UTC 2022,-103,-16,-70,-119,-20,-98,1517248324,10.1746987883837
Mon Mar 07 19:06:57 UTC 2022,-102,-15,-69,-115,-17,-97,1521489162,11.2716297583305
Mon Mar 07 19:07:00 UTC 2022,-102,-15,-70,-117,-19,-98,1526077536,12.4702016530641
Mon Mar 07 19:07:03 UTC 2022,-103,-15,-70,-116,-18,-97,1530652428,12.3863757687074
Mon Mar 07 19:07:06 UTC 2022,-102,-15,-71,-124,-20,-99,1535781580,13.9502740477173
Mon Mar 07 19:07:08 UTC 2022,-102,-15,-72,-115,-17,-98,1540558702,12.9984869254464
Mon Mar 07 19:07:11 UTC 2022,-103,-16,-69,-116,-17,-98,1545175538,12.5640065641856
Mon Mar 07 19:07:14 UTC 2022,-102,-16,-69,-117,-20,-97,1549501762,11.7759477018654
Mon Mar 07 19:07:17 UTC 2022,-102,-16,-70,-114,-16,-97,1553989770,12.323407323406
Mon Mar 07 19:07:20 UTC 2022,-103,-16,-69,-117,-19,-98,1558202146,11.4456259695683
Mon Mar 07 19:07:23 UTC 2022,-102,-15,-71,-119,-20,-97,1563016718,13.0194610279966
Mon Mar 07 19:07:26 UTC 2022,-102,-15,-69,-118,-20,-98,1566908522,10.1841041387606
Mon Mar 07 19:07:29 UTC 2022,-102,-15,-70,-117,-19,-98,1571595764,12.6862621507142
Mon Mar 07 19:07:32 UTC 2022,-102,-15,-71,-117,-19,-98,1575462102,10.4529965612797
Mon Mar 07 19:07:35 UTC 2022,-102,-14,-71,0,0,0,1578763694,8.92670720825522
Mon Mar 07 19:07:38 UTC 2022,-102,-15,-69,-114,-17,-97,1583461422,12.8172776822843
Mon Mar 07 19:07:41 UTC 2022,-103,-15,-70,-119,-20,-98,1587867040,11.4560614059025
Mon Mar 07 19:07:44 UTC 2022,-103,-15,-70,-119,-20,-99,1592978216,13.6925965263799
Mon Mar 07 19:07:47 UTC 2022,-102,-15,-70,-118,-19,-98,1597292456,11.5709292946679
Mon Mar 07 19:07:50 UTC 2022,-102,-15,-71,-121,-20,-98,1601543780,11.6266456519828
Mon Mar 07 19:07:53 UTC 2022,-102,-15,-70,-118,-20,-98,1606123166,11.7905878145949
Mon Mar 07 19:07:59 UTC 2022,-102,-15,-70,-120,-20,-99,1614254310,12.016772000567
Mon Mar 07 19:08:02 UTC 2022,-102,-16,-70,-119,-20,-99,1618393284,11.2264654141154
Mon Mar 07 19:08:05 UTC 2022,-102,-16,-69,-117,-19,-98,1622842344,11.9273125676014
Mon Mar 07 19:08:08 UTC 2022,-103,-17,-70,-119,-20,-98,1625841340,7.83961261779536
Mon Mar 07 19:08:11 UTC 2022,-102,-15,-70,-120,-20,-99,1629297226,9.36725621660438
