Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s),NR UL BW
Sat Aug 20 13:42:57 UTC 2022,-104,-17,-69,0,0,0,2088687242,15.9657333025742,0
Sat Aug 20 13:43:00 UTC 2022,-96,-14,-64,0,0,0,2094291909,14.9023122381633,0
Sat Aug 20 13:43:03 UTC 2022,-91,-11,-63,0,0,0,2103327897,22.7417140944011,0
Sat Aug 20 13:43:06 UTC 2022,-97,-13,-66,0,0,0,2110083877,18.182545476003,0
Sat Aug 20 13:43:09 UTC 2022,-97,-15,-61,0,0,0,2120118979,26.8621357707464,0
Sat Aug 20 13:43:12 UTC 2022,-99,-16,-66,0,0,0,2130985523,29.4522499163312,0
Sat Aug 20 13:43:15 UTC 2022,-98,-11,-68,0,0,0,2137665105,17.7700014494868,0
Sat Aug 20 13:43:18 UTC 2022,-104,-15,-71,0,0,0,2141574977,10.5388183987487,0
Sat Aug 20 13:43:21 UTC 2022,-100,-12,-71,0,0,0,2146244243,12.6567500544183,0
Sat Aug 20 13:43:24 UTC 2022,-102,-12,-73,0,0,0,2151157735,12.5854792136486,0
Sat Aug 20 13:43:27 UTC 2022,-97,-11,-68,0,0,0,2158142909,18.7915997651688,0
Sat Aug 20 13:43:30 UTC 2022,-91,-9,-66,0,0,0,2172308885,36.3741975646408,0
Sat Aug 20 13:43:33 UTC 2022,-93,-12,-68,0,0,0,2183172950,29.4461390326772,0
Sat Aug 20 13:43:36 UTC 2022,-90,-10,-62,0,0,0,2194802917,31.2392307302415,0
Sat Aug 20 13:43:39 UTC 2022,-90,-11,-59,0,0,0,2207458319,33.7931073100115,0
Sat Aug 20 13:43:42 UTC 2022,-94,-16,-60,0,0,0,2216853973,25.4650287987433,0
Sat Aug 20 13:43:45 UTC 2022,-89,-13,-59,0,0,0,2226996042,27.1254182728194,0
Sat Aug 20 13:43:48 UTC 2022,-88,-14,-55,0,0,0,2238066314,29.227966447124,0
Sat Aug 20 13:43:51 UTC 2022,0,0,0,0,0,0,2248461066,27.351382577325,0
Sat Aug 20 13:43:54 UTC 2022,-81,-10,-52,0,0,0,2268098607,53.1404750116345,0
Sat Aug 20 13:43:57 UTC 2022,-80,-10,-52,0,0,0,2288195784,54.3653378336897,0
Sat Aug 20 13:44:00 UTC 2022,-80,-11,-52,0,0,0,2308582422,54.0099365768295,0
Sat Aug 20 13:44:03 UTC 2022,-79,-10,-51,0,0,0,2328998250,52.001295396141,0
Sat Aug 20 13:44:06 UTC 2022,-78,-11,-44,0,0,0,2349976385,56.70050935142,0
Sat Aug 20 13:44:09 UTC 2022,-79,-10,-52,0,0,0,2370562045,51.8282837794894,0
Sat Aug 20 13:44:12 UTC 2022,-78,-11,-49,0,0,0,2391009994,55.0651678079827,0
Sat Aug 20 13:44:15 UTC 2022,-78,-11,-50,0,0,0,2410975096,53.9525231045183,0
Sat Aug 20 13:44:18 UTC 2022,-77,-14,-47,0,0,0,2428564836,46.1167118052398,0
Sat Aug 20 13:44:21 UTC 2022,-80,-12,-49,0,0,0,2444057204,42.1381005715272,0
Sat Aug 20 13:44:24 UTC 2022,-90,-12,-59,0,0,0,2455148448,30.1118368853542,0
Sat Aug 20 13:44:27 UTC 2022,-85,-10,-60,0,0,0,2465218437,27.0397282890474,0
Sat Aug 20 13:44:30 UTC 2022,-82,-10,-61,0,0,0,2475154204,26.3985643605435,0
Sat Aug 20 13:44:33 UTC 2022,-80,-12,-49,0,0,0,2485376596,26.8552577991,0
Sat Aug 20 13:44:36 UTC 2022,-78,-9,-51,0,0,0,2496368495,29.6627279466955,0
Sat Aug 20 13:44:39 UTC 2022,-85,-10,-60,0,0,0,2507336955,29.6657256627746,0
Sat Aug 20 13:44:42 UTC 2022,-89,-13,-56,0,0,0,2517959273,28.6868448446229,0
Sat Aug 20 13:44:45 UTC 2022,-85,-10,-56,0,0,0,2528911203,29.3765276446908,0
Sat Aug 20 13:44:48 UTC 2022,-83,-12,-53,0,0,0,2540068685,30.0436004500043,0
Sat Aug 20 13:44:51 UTC 2022,-86,-13,-55,0,0,0,2550992101,28.4786431688227,0
Sat Aug 20 13:44:54 UTC 2022,-87,-12,-57,0,0,0,2561468145,27.705467762704,0
Sat Aug 20 13:44:57 UTC 2022,-88,-14,-55,0,0,0,2572372561,29.0767730783565,0
Sat Aug 20 13:45:00 UTC 2022,-85,-12,-54,0,0,0,2582521645,26.8166186336232,0
Sat Aug 20 13:45:03 UTC 2022,-84,-13,-57,0,0,0,2592182948,26.0364823284343,0
Sat Aug 20 13:45:06 UTC 2022,-84,-10,-56,0,0,0,2604204095,31.816006354882,0
Sat Aug 20 13:45:09 UTC 2022,-81,-10,-52,0,0,0,2615588046,29.2805608838519,0
Sat Aug 20 13:45:12 UTC 2022,-84,-12,-49,0,0,0,2627363914,31.8564027226775,0
Sat Aug 20 13:45:16 UTC 2022,-83,-13,-49,0,0,0,2639482890,32.2622457720557,0
Sat Aug 20 13:45:19 UTC 2022,-73,-8,-48,0,0,0,2648787020,23.4848798694555,0
Sat Aug 20 13:45:22 UTC 2022,-76,-9,-51,0,0,0,2657906948,24.1448632464668,0
Sat Aug 20 13:45:25 UTC 2022,-77,-11,-51,0,0,0,2665702644,19.9816012539542,0
Sat Aug 20 13:45:28 UTC 2022,-77,-13,-44,0,0,0,2674461554,23.8130315582342,0
Sat Aug 20 13:45:31 UTC 2022,-70,-10,-44,0,0,0,2682294648,19.6454435197002,0
Sat Aug 20 13:45:34 UTC 2022,-70,-11,-38,0,0,0,2690032375,20.9146082193003,0
Sat Aug 20 13:45:37 UTC 2022,-69,-10,-43,0,0,0,2697855258,20.6056547805201,0
Sat Aug 20 13:45:40 UTC 2022,-70,-10,-44,0,0,0,2705763028,21.3410284533793,0
Sat Aug 20 13:45:43 UTC 2022,-69,-10,-43,0,0,0,2713564636,20.7088955238793,0
Sat Aug 20 13:45:46 UTC 2022,-70,-12,-39,0,0,0,2721531900,21.1560835700412,0
Sat Aug 20 13:45:49 UTC 2022,-70,-10,-42,0,0,0,2729200266,20.6977402636331,0
Sat Aug 20 13:45:52 UTC 2022,-71,-10,-44,0,0,0,2737338900,21.5247333635896,0
Sat Aug 20 13:45:55 UTC 2022,-71,-11,-40,0,0,0,2744451734,18.9875962474695,0
Sat Aug 20 13:45:58 UTC 2022,-71,-11,-40,0,0,0,2752299888,20.9807433964969,0
Sat Aug 20 13:46:01 UTC 2022,-71,-10,-43,0,0,0,2760156938,20.9847382164477,0
Sat Aug 20 13:46:04 UTC 2022,-71,-10,-43,0,0,0,2767855160,20.8305123906364,0
Sat Aug 20 13:46:07 UTC 2022,-70,-11,-43,0,0,0,2775261655,19.890278580505,0
Sat Aug 20 13:46:10 UTC 2022,-71,-12,-43,0,0,0,2782950040,20.4376603759227,0
Sat Aug 20 13:46:13 UTC 2022,-71,-11,-43,0,0,0,2790432706,20.1352999439844,0
Sat Aug 20 13:46:16 UTC 2022,-71,-11,-39,0,0,0,2798247876,21.0722496031937,0
Sat Aug 20 13:46:19 UTC 2022,-71,-13,-41,0,0,0,2806009126,20.5195247422142,0
Sat Aug 20 13:46:22 UTC 2022,-70,-11,-40,0,0,0,2813679136,20.0220759806693,0
Sat Aug 20 13:46:25 UTC 2022,-71,-12,-41,0,0,0,2821199200,19.689277412627,0
Sat Aug 20 13:46:28 UTC 2022,-72,-12,-40,0,0,0,2828524637,19.7346961604105,0
Sat Aug 20 13:46:31 UTC 2022,-77,-13,-49,0,0,0,2836229077,20.7518953657869,0
Sat Aug 20 13:46:34 UTC 2022,-79,-12,-44,0,0,0,2844541531,22.3031957248125,0
Sat Aug 20 13:46:37 UTC 2022,-70,-11,-45,0,0,0,2852028535,18.6522849239397,0
Sat Aug 20 13:46:40 UTC 2022,-72,-11,-43,0,0,0,2859648861,20.3947422714211,0
Sat Aug 20 13:46:43 UTC 2022,-74,-11,-45,0,0,0,2867090965,20.0440214777188,0
Sat Aug 20 13:46:46 UTC 2022,-75,-11,-49,0,0,0,2874709793,20.44876422002,0
Sat Aug 20 13:46:49 UTC 2022,-75,-14,-44,0,0,0,2882482915,20.8509168253443,0
Sat Aug 20 13:46:52 UTC 2022,-74,-13,-46,0,0,0,2890007369,20.1337214322176,0
Sat Aug 20 13:46:55 UTC 2022,-73,-13,-43,0,0,0,2897847941,21.3187608770893,0
Sat Aug 20 13:46:58 UTC 2022,-73,-12,-43,0,0,0,2904961943,18.841100545716,0
Sat Aug 20 13:47:01 UTC 2022,-74,-13,-49,0,0,0,2912528393,20.3730842715473,0
Sat Aug 20 13:47:04 UTC 2022,-76,-11,-47,0,0,0,2920310503,20.4861411231681,0
Sat Aug 20 13:47:07 UTC 2022,-75,-11,-46,0,0,0,2927704929,19.3166979143572,0
Sat Aug 20 13:47:10 UTC 2022,-75,-13,-47,0,0,0,2935150338,20.1144914542955,0
Sat Aug 20 13:47:13 UTC 2022,-77,-13,-45,0,0,0,2943080790,20.7614938111651,0
Sat Aug 20 13:47:16 UTC 2022,-76,-12,-45,0,0,0,2950559032,20.117624025921,0
Sat Aug 20 13:47:19 UTC 2022,-76,-12,-47,0,0,0,2958353230,20.8374110084037,0
Sat Aug 20 13:47:22 UTC 2022,-77,-12,-47,0,0,0,2965888222,19.8172445455613,0
Sat Aug 20 13:47:25 UTC 2022,-76,-12,-45,0,0,0,2973692802,21.0622096937513,0
Sat Aug 20 13:47:28 UTC 2022,-75,-11,-48,0,0,0,2982050465,22.020049752176,0
Sat Aug 20 13:47:31 UTC 2022,-75,-11,-46,0,0,0,2989638689,19.2867068243363,0
Sat Aug 20 13:47:34 UTC 2022,-75,-9,-50,0,0,0,2998112950,22.7516623679011,0
Sat Aug 20 13:47:37 UTC 2022,-75,-11,-45,0,0,0,3005992811,19.5827008713245,0
Sat Aug 20 13:47:40 UTC 2022,-76,-11,-49,0,0,0,3013758495,20.9339016160122,0
Sat Aug 20 13:47:43 UTC 2022,-75,-10,-47,0,0,0,3021241689,19.8169524467756,0
Sat Aug 20 13:47:46 UTC 2022,-77,-10,-43,0,0,0,3029022518,20.3122320251486,0
Sat Aug 20 13:47:49 UTC 2022,-80,-10,-49,0,0,0,3037114806,21.9637671706208,0
Sat Aug 20 13:47:52 UTC 2022,-84,-13,-54,0,0,0,3044845984,20.2218172090724,0
Sat Aug 20 13:47:55 UTC 2022,-83,-13,-50,0,0,0,3052980124,21.7811877548073,0
Sat Aug 20 13:47:58 UTC 2022,-85,-14,-48,0,0,0,3060479112,19.7983333429945,0
Sat Aug 20 13:48:01 UTC 2022,-86,-15,-52,0,0,0,3068346608,21.0112444419119,0
Sat Aug 20 13:48:04 UTC 2022,-84,-14,-56,0,0,0,3075767822,19.2027962915765,0
Sat Aug 20 13:48:07 UTC 2022,-88,-17,-53,0,0,0,3083969504,21.5400654553435,0
Sat Aug 20 13:48:10 UTC 2022,-77,-11,-44,0,0,0,3092803262,23.6740197404126,0
Sat Aug 20 13:48:14 UTC 2022,-77,-11,-52,0,0,0,3102469908,25.4090144149852,0
Sat Aug 20 13:48:17 UTC 2022,-79,-12,-48,0,0,0,3112344724,26.155491104606,0
Sat Aug 20 13:48:19 UTC 2022,-86,-14,-55,0,0,0,3122167214,26.150488127627,0
Sat Aug 20 13:48:22 UTC 2022,-88,-16,-51,0,0,0,3131670776,25.8051901200955,0
Sat Aug 20 13:48:25 UTC 2022,-88,-14,-57,0,0,0,3141605564,26.9137838555291,0
Sat Aug 20 13:48:28 UTC 2022,-87,-14,-49,0,0,0,3151488220,26.6052710339232,0
Sat Aug 20 13:48:31 UTC 2022,-88,-14,-55,0,0,0,3160292216,23.303257015381,0
Sat Aug 20 13:48:34 UTC 2022,-87,-16,-50,0,0,0,3170564333,27.6355226917439,0
Sat Aug 20 13:48:37 UTC 2022,-87,-15,-55,0,0,0,3180454782,26.6907007989866,0
Sat Aug 20 13:48:40 UTC 2022,-87,-15,-54,0,0,0,3190708592,27.3274064725291,0
Sat Aug 20 13:48:43 UTC 2022,-88,-16,-56,0,0,0,3200015883,24.3563006679199,0
Sat Aug 20 13:48:46 UTC 2022,-88,-16,-55,0,0,0,3209776903,25.8148761292195,0
Sat Aug 20 13:48:49 UTC 2022,-89,-16,-58,0,0,0,3219750691,27.1654853592636,0
Sat Aug 20 13:48:52 UTC 2022,-91,-15,-61,0,0,0,3229336761,25.97526146871,0
Sat Aug 20 13:48:55 UTC 2022,-95,-19,-61,0,0,0,3238567804,25.0612362812411,0
Sat Aug 20 13:48:58 UTC 2022,-89,-14,-53,0,0,0,3247357198,23.2854901135954,0
Sat Aug 20 13:49:01 UTC 2022,-92,-14,-58,0,0,0,3258333096,29.4903470577076,0
Sat Aug 20 13:49:04 UTC 2022,-90,-13,-56,0,0,0,3268868530,26.8963886494627,0
Sat Aug 20 13:49:07 UTC 2022,-93,-14,-64,0,0,0,3279852337,29.7315394175505,0
Sat Aug 20 13:49:10 UTC 2022,0,0,0,0,0,0,3284881123,13.6378250347441,0
Sat Aug 20 13:49:13 UTC 2022,0,0,0,0,0,0,3288151564,8.73752131607638,0
Sat Aug 20 13:49:16 UTC 2022,-92,-9,-65,0,0,0,3297365814,24.8512879379556,0
Sat Aug 20 13:49:19 UTC 2022,-84,-8,-59,0,0,0,3307947962,28.1647124228999,0
Sat Aug 20 13:49:22 UTC 2022,-82,-9,-56,0,0,0,3319421214,30.6337297042652,0
Sat Aug 20 13:49:25 UTC 2022,-83,-9,-57,0,0,0,3331420246,32.509145285147,0
Sat Aug 20 13:49:28 UTC 2022,-84,-8,-60,0,0,0,3343256373,31.7779237534763,0
Sat Aug 20 13:49:31 UTC 2022,-86,-8,-57,0,0,0,3354912048,31.3245569106329,0
Sat Aug 20 13:49:34 UTC 2022,-86,-8,-60,0,0,0,3366984470,32.2006550808491,0
Sat Aug 20 13:49:37 UTC 2022,-91,-10,-62,0,0,0,3378679850,31.0722984676512,0
Sat Aug 20 13:49:40 UTC 2022,-94,-12,-63,0,0,0,3389380538,28.6533446032855,0
Sat Aug 20 13:49:43 UTC 2022,-93,-11,-69,0,0,0,3397349016,21.0047554725687,0
Sat Aug 20 13:49:46 UTC 2022,-99,-11,-71,0,0,0,3404651766,19.5148121006343,0
Sat Aug 20 13:49:49 UTC 2022,-109,-16,-74,0,0,0,3409235646,12.094049511055,0
Sat Aug 20 13:49:52 UTC 2022,-110,-17,-76,0,0,0,3410908912,4.46055230692983,0
Sat Aug 20 13:49:55 UTC 2022,-113,-20,-70,0,0,0,3412071360,3.12677575499996,0
Sat Aug 20 13:49:58 UTC 2022,-108,-18,-71,0,0,0,3415763930,9.94236390987083,0
Sat Aug 20 13:50:01 UTC 2022,-108,-18,-69,0,0,0,3419929920,11.1506516662002,0
Sat Aug 20 13:50:04 UTC 2022,-105,-17,-70,0,0,0,3425132951,13.9109148881264,0
Sat Aug 20 13:50:07 UTC 2022,-104,-17,-67,0,0,0,3430335597,13.9115703644331,0
Sat Aug 20 13:50:10 UTC 2022,-109,-19,-72,0,0,0,3435076807,11.9104529236793,0
Sat Aug 20 13:50:13 UTC 2022,-101,-16,-69,-92,-15,-77,3440752729,15.1785922503797,100
Sat Aug 20 13:50:16 UTC 2022,-97,-12,-68,-95,-18,-77,3458904231,48.2961110966999,100
Sat Aug 20 13:50:19 UTC 2022,-98,-14,-65,-87,-12,-74,3483407659,65.8058776389568,100
Sat Aug 20 13:50:22 UTC 2022,-95,-9,-69,-85,-12,-73,3505196673,58.4075780313756,100
Sat Aug 20 13:50:25 UTC 2022,-92,-9,-65,-99,-20,-77,3530622637,67.927200732197,100
Sat Aug 20 13:50:28 UTC 2022,-94,-10,-67,-90,-15,-75,3556193331,68.7295691709983,100
Sat Aug 20 13:50:31 UTC 2022,-95,-9,-68,-90,-13,-76,3580764899,63.3892132344946,100
Sat Aug 20 13:50:34 UTC 2022,-92,-10,-65,-92,-16,-75,3607035197,69.7283548020877,100
Sat Aug 20 13:50:37 UTC 2022,-94,-10,-66,-85,-12,-73,3632601349,68.3606206170502,100
Sat Aug 20 13:50:40 UTC 2022,-98,-10,-72,-91,-13,-77,3659087585,70.5758346949284,100
Sat Aug 20 13:50:43 UTC 2022,-95,-11,-69,-90,-13,-76,3685802945,71.3065224730913,100
Sat Aug 20 13:50:46 UTC 2022,-92,-9,-65,-86,-12,-74,3712225183,71.300223561472,100
Sat Aug 20 13:50:49 UTC 2022,-95,-10,-68,-88,-13,-74,3737785637,67.8650242647232,100
Sat Aug 20 13:50:52 UTC 2022,-95,-9,-62,-85,-12,-73,3765319611,74.487817343682,100
Sat Aug 20 13:50:55 UTC 2022,-93,-9,-64,-88,-13,-74,3791850926,70.2088882439941,100
Sat Aug 20 13:50:58 UTC 2022,-93,-9,-64,-89,-15,-73,3817590951,67.892209179272,100
Sat Aug 20 13:51:02 UTC 2022,-93,-9,-66,-87,-12,-74,3845152653,73.5684734814689,100
Sat Aug 20 13:51:05 UTC 2022,-94,-9,-68,-91,-14,-77,3870545251,63.9398195226696,100
Sat Aug 20 13:51:08 UTC 2022,-95,-9,-67,-94,-15,-78,3897073333,71.5295083074184,100
Sat Aug 20 13:51:11 UTC 2022,-95,-9,-69,-92,-16,-76,3921532677,62.7950498796662,100
Sat Aug 20 13:51:14 UTC 2022,-92,-10,-65,-98,-20,-78,3948068938,71.4477524710928,100
Sat Aug 20 13:51:17 UTC 2022,-93,-10,-65,-84,-12,-72,3974696049,71.5978590674387,100
Sat Aug 20 13:51:20 UTC 2022,-94,-10,-65,-86,-13,-73,4002296886,72.7318263297846,100
Sat Aug 20 13:51:23 UTC 2022,-92,-10,-65,-88,-13,-75,4028701742,71.4002934640375,100
Sat Aug 20 13:51:26 UTC 2022,-92,-9,-65,-89,-13,-75,4056474166,74.4838586693765,100
Sat Aug 20 13:51:29 UTC 2022,-94,-10,-67,-88,-12,-75,4084007538,72.2441898896959,100
Sat Aug 20 13:51:32 UTC 2022,-94,-10,-65,-86,-11,-75,4108297608,63.2673789901201,100
Sat Aug 20 13:51:35 UTC 2022,-95,-11,-65,-92,-20,-70,4136869401,77.3206173679291,100
Sat Aug 20 13:51:38 UTC 2022,-94,-10,-66,-88,-13,-74,4162471719,67.0004695967468,100
Sat Aug 20 13:51:41 UTC 2022,-95,-11,-67,-88,-12,-75,4184384545,59.3378676973788,100
Sat Aug 20 13:51:44 UTC 2022,-91,-9,-62,-94,-14,-79,4210166663,67.4892375239678,100
Sat Aug 20 13:51:47 UTC 2022,-88,-9,-58,-86,-12,-74,4242388171,87.1158843244501,100
Sat Aug 20 13:51:50 UTC 2022,-91,-11,-60,-89,-14,-75,4270289919,74.7821438471782,100
Sat Aug 20 13:51:53 UTC 2022,-88,-11,-57,-84,-16,-67,4303332878,88.9543729890464,100
Sat Aug 20 13:51:56 UTC 2022,-87,-13,-58,-84,-15,-69,4338786044,93.0674221864229,100
Sat Aug 20 13:51:59 UTC 2022,-86,-14,-54,-88,-20,-66,4376786484,100.441012181909,100
Sat Aug 20 13:52:02 UTC 2022,-79,-9,-52,-76,-11,-64,4415860316,104.094684859448,100
Sat Aug 20 13:52:05 UTC 2022,-79,-10,-52,-77,-11,-66,4455954639,102.863406644912,100
Sat Aug 20 13:52:08 UTC 2022,-75,-10,-43,-78,-15,-63,4497007560,110.157713033892,100
Sat Aug 20 13:52:11 UTC 2022,-77,-10,-48,-78,-11,-66,4536718042,104.038498472101,100
Sat Aug 20 13:52:14 UTC 2022,-73,-10,-49,-64,-10,-53,4577516072,107.398625077685,100
Sat Aug 20 13:52:17 UTC 2022,-74,-9,-47,-64,-10,-54,4617855390,108.23472529097,100
Sat Aug 20 13:52:20 UTC 2022,-71,-9,-45,-66,-10,-55,4657631784,105.094210678957,100
Sat Aug 20 13:52:23 UTC 2022,-73,-10,-44,-57,-10,-47,4698916739,110.558381199292,100
Sat Aug 20 13:52:26 UTC 2022,-77,-10,-50,-63,-10,-52,4738941923,103.704760629971,100
Sat Aug 20 13:52:29 UTC 2022,-78,-12,-49,-58,-10,-48,4780026071,106.806535756529,100
Sat Aug 20 13:52:32 UTC 2022,-76,-10,-45,-72,-11,-61,4820006446,106.721480739501,100
Sat Aug 20 13:52:35 UTC 2022,-75,-11,-46,-59,-10,-48,4864820614,119.657696483674,100
Sat Aug 20 13:52:38 UTC 2022,-75,-11,-46,-59,-10,-49,4904830696,95.6979050983676,100
Sat Aug 20 13:52:41 UTC 2022,-74,-11,-46,-58,-10,-47,4946403192,110.224708052747,100
Sat Aug 20 13:52:44 UTC 2022,-75,-12,-48,-58,-10,-48,4986090465,102.90302295716,100
Sat Aug 20 13:52:47 UTC 2022,-75,-12,-48,-58,-10,-47,5025849003,106.601689082224,100
Sat Aug 20 13:52:50 UTC 2022,-74,-9,-48,-61,-10,-50,5066353425,109.380535097263,100
Sat Aug 20 13:52:54 UTC 2022,-75,-10,-48,-59,-10,-48,5107075249,106.946327294992,100
Sat Aug 20 13:52:57 UTC 2022,-73,-9,-47,-64,-11,-52,5150457329,114.258692268077,100
Sat Aug 20 13:53:00 UTC 2022,-75,-12,-47,-74,-13,-60,5190596279,98.9360387418094,100
Sat Aug 20 13:53:03 UTC 2022,-76,-12,-43,-68,-10,-57,5231054263,106.956178034565,100
Sat Aug 20 13:53:06 UTC 2022,-79,-12,-52,-73,-11,-62,5270943007,105.814977038385,100
Sat Aug 20 13:53:09 UTC 2022,-78,-11,-51,-74,-11,-62,5310915679,107.336143040979,100
Sat Aug 20 13:53:12 UTC 2022,-78,-11,-52,-69,-10,-59,5352206673,110.091347416277,100
Sat Aug 20 13:53:15 UTC 2022,-80,-11,-48,-76,-12,-64,5393211661,106.524651594847,100
Sat Aug 20 13:53:18 UTC 2022,-81,-12,-53,-75,-11,-63,5432877697,102.754077049859,100
Sat Aug 20 13:53:21 UTC 2022,-81,-11,-51,-82,-13,-69,5473073611,108.769028560612,100
Sat Aug 20 13:53:24 UTC 2022,-83,-12,-55,-86,-13,-72,5513967588,108.106754163273,100
Sat Aug 20 13:53:27 UTC 2022,-83,-12,-51,-84,-13,-70,5554854915,106.613923786844,100
Sat Aug 20 13:53:30 UTC 2022,-83,-13,-54,-81,-13,-67,5595233908,106.481827325493,100
Sat Aug 20 13:53:33 UTC 2022,-84,-12,-57,-82,-15,-66,5635652984,106.435176399685,100
Sat Aug 20 13:53:36 UTC 2022,-86,-12,-58,-81,-13,-67,5676254776,107.293329726588,100
Sat Aug 20 13:53:40 UTC 2022,-85,-12,-59,-84,-14,-70,5723351896,123.86394562403,100
Sat Aug 20 13:53:43 UTC 2022,-89,-13,-61,-90,-18,-72,5762202526,88.0813423356415,100
Sat Aug 20 13:53:46 UTC 2022,-88,-13,-56,-94,-20,-74,5799132640,100.2286644921,100
Sat Aug 20 13:53:49 UTC 2022,-86,-10,-58,-85,-15,-70,5831663208,86.3627590214924,100
Sat Aug 20 13:53:52 UTC 2022,-87,-10,-61,-88,-19,-69,5866181622,90.6013629859156,100
Sat Aug 20 13:53:55 UTC 2022,-86,-9,-59,0,0,0,5879146887,34.3415658233017,0
Sat Aug 20 13:53:58 UTC 2022,-86,-9,-57,0,0,0,5890232087,29.1327962764849,0
Sat Aug 20 13:54:01 UTC 2022,-90,-10,-60,0,0,0,5901456601,30.4720390617077,0
Sat Aug 20 13:54:04 UTC 2022,-93,-11,-65,0,0,0,5912017501,28.4777910613768,0
Sat Aug 20 13:54:07 UTC 2022,-91,-11,-60,0,0,0,5922922993,28.5518854939686,0
Sat Aug 20 13:54:10 UTC 2022,-94,-12,-63,0,0,0,5933451066,28.4401599726954,0
Sat Aug 20 13:54:13 UTC 2022,-91,-11,-62,0,0,0,5943678521,27.0774525128714,0
Sat Aug 20 13:54:16 UTC 2022,-91,-12,-61,0,0,0,5954723315,29.268748257395,0
Sat Aug 20 13:54:19 UTC 2022,-93,-12,-63,0,0,0,5964776189,27.1056909089074,0
Sat Aug 20 13:54:22 UTC 2022,-95,-12,-65,0,0,0,5973642723,23.9321207762534,0
Sat Aug 20 13:54:25 UTC 2022,-93,-10,-67,0,0,0,5981106927,20.1519070332457,0
Sat Aug 20 13:54:28 UTC 2022,-96,-11,-66,0,0,0,5989958609,23.8030874167272,0
Sat Aug 20 13:54:31 UTC 2022,-101,-14,-69,0,0,0,5996428523,17.1069382538102,0
Sat Aug 20 13:54:34 UTC 2022,-101,-15,-67,0,0,0,6001749419,14.1707848371644,0
Sat Aug 20 13:54:37 UTC 2022,-103,-16,-70,0,0,0,6007337011,15.0949492520532,0
Sat Aug 20 13:54:40 UTC 2022,-106,-16,-69,0,0,0,6013471373,16.5185442661968,0
Sat Aug 20 13:54:43 UTC 2022,-105,-15,-74,0,0,0,6017972863,11.7103832402373,0
Sat Aug 20 13:54:46 UTC 2022,-105,-16,-70,0,0,0,6021481179,9.31479812013826,0
Sat Aug 20 13:54:49 UTC 2022,-107,-15,-73,0,0,0,6025178115,9.94100237980236,0
Sat Aug 20 13:54:52 UTC 2022,-105,-14,-72,0,0,0,6028563595,9.11683198592683,0
Sat Aug 20 13:54:55 UTC 2022,-99,-12,-69,0,0,0,6033842674,14.3052693297343,0
Sat Aug 20 13:54:58 UTC 2022,-104,-13,-75,0,0,0,6038870186,13.5715862740994,0
Sat Aug 20 13:55:01 UTC 2022,-104,-13,-75,0,0,0,6042366570,8.91868529802968,0
Sat Aug 20 13:55:04 UTC 2022,-103,-14,-70,0,0,0,6045925870,9.49054564084755,0
Sat Aug 20 13:55:07 UTC 2022,-96,-12,-63,0,0,0,6049766940,10.40696478858,0
Sat Aug 20 13:55:10 UTC 2022,-89,-9,-67,0,0,0,6056976866,19.5632834990595,0
Sat Aug 20 13:55:13 UTC 2022,-82,-8,-52,0,0,0,6074580508,46.4336278527988,0
Sat Aug 20 13:55:16 UTC 2022,-75,-10,-54,0,0,0,6096483199,58.9797652641507,0
Sat Aug 20 13:55:19 UTC 2022,-89,-8,-66,0,0,0,6113631168,45.5745310687173,0
Sat Aug 20 13:55:21 UTC 2022,-99,-10,-73,0,0,0,6121635868,21.7321168236573,0
Sat Aug 20 13:55:24 UTC 2022,-104,-11,-76,0,0,0,6127892125,16.933882320184,0
Sat Aug 20 13:55:27 UTC 2022,-108,-13,-79,0,0,0,6131793090,10.4843368003295,0
Sat Aug 20 13:55:30 UTC 2022,-109,-13,-76,0,0,0,6136366484,12.3405409445059,0
Sat Aug 20 13:55:33 UTC 2022,-111,-15,-78,0,0,0,6140971336,12.3935524560648,0
Sat Aug 20 13:55:36 UTC 2022,0,0,0,0,0,0,6144157634,8.42839676320175,0
Sat Aug 20 13:55:39 UTC 2022,-112,-16,-79,0,0,0,6145829402,4.52155384318018,0
Sat Aug 20 13:55:42 UTC 2022,-110,-15,-78,0,0,0,6148473372,7.10094583842148,0
Sat Aug 20 13:55:45 UTC 2022,-110,-15,-77,0,0,0,6151022968,6.8863603890484,0
Sat Aug 20 13:55:48 UTC 2022,-110,-15,-76,0,0,0,6153415274,6.3112479863525,0
Sat Aug 20 13:55:51 UTC 2022,-109,-14,-77,0,0,0,6155831600,6.33836027510515,0
Sat Aug 20 13:55:54 UTC 2022,-106,-12,-70,0,0,0,6158116050,6.1633227867849,0
Sat Aug 20 13:55:57 UTC 2022,-104,-10,-76,0,0,0,6161586968,9.35853284243594,0
Sat Aug 20 13:56:00 UTC 2022,-100,-9,-74,0,0,0,6167336292,15.486739205777,0
Sat Aug 20 13:56:03 UTC 2022,-97,-8,-68,0,0,0,6173722266,16.7324865840318,0
Sat Aug 20 13:56:06 UTC 2022,-97,-7,-67,0,0,0,6181230242,19.3420148068282,0
Sat Aug 20 13:56:09 UTC 2022,-94,-7,-67,0,0,0,6190555344,25.1473772893108,0
