Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 09:28:11 UTC 2022,-83,-14,-51,0,0,0,4518,0
Mon Jun 27 09:28:14 UTC 2022,-83,-11,-56,0,0,0,4518,0.0
Mon Jun 27 09:28:17 UTC 2022,-85,-11,-60,0,0,0,23096,0.04890325772695202
Mon Jun 27 09:28:20 UTC 2022,-84,-8,-61,0,0,0,23096,0.0
Mon Jun 27 09:28:23 UTC 2022,-84,-10,-60,0,0,0,23224,0.00033738029308590713
Mon Jun 27 09:28:26 UTC 2022,-84,-12,-51,0,0,0,23224,0.0
Mon Jun 27 09:28:29 UTC 2022,-84,-10,-60,0,0,0,23224,0.0
Mon Jun 27 09:28:33 UTC 2022,-84,-12,-55,0,0,0,23224,0.0
Mon Jun 27 09:28:36 UTC 2022,-85,-8,-60,0,0,0,23224,0.0
Mon Jun 27 09:28:39 UTC 2022,-85,-14,-53,0,0,0,23224,0.0
Mon Jun 27 09:28:42 UTC 2022,-84,-12,-53,0,0,0,23224,0.0
Mon Jun 27 09:28:45 UTC 2022,-85,-9,-60,0,0,0,32140,0.02366736589119941
Mon Jun 27 09:28:48 UTC 2022,-85,-9,-59,0,0,0,45803,0.03588000039566975
Mon Jun 27 09:28:51 UTC 2022,-85,-11,-53,0,0,0,45803,0.0
Mon Jun 27 09:28:54 UTC 2022,-85,-9,-52,0,0,0,49115,0.008586411261875987
Mon Jun 27 09:28:57 UTC 2022,-85,-9,-61,0,0,0,49583,0.0012552353354701319
Mon Jun 27 09:29:00 UTC 2022,-85,-9,-61,0,0,0,49687,0.00027112612828189217
Mon Jun 27 09:29:03 UTC 2022,-85,-8,-61,0,0,0,49739,0.00013785260590278418
Mon Jun 27 09:29:06 UTC 2022,-84,-8,-59,0,0,0,50155,0.0010881042631967468
Mon Jun 27 09:29:09 UTC 2022,-84,-9,-58,0,0,0,50387,0.0006251035811958495
Mon Jun 27 09:29:12 UTC 2022,-85,-9,-57,0,0,0,69510,0.05132381629158065
Mon Jun 27 09:29:15 UTC 2022,-85,-9,-58,0,0,0,69874,0.0009288371935943762
Mon Jun 27 09:29:18 UTC 2022,-85,-9,-57,0,0,0,70082,0.0005500590895522681
Mon Jun 27 09:29:21 UTC 2022,-85,-9,-58,0,0,0,70238,0.0004089327948147154
Mon Jun 27 09:29:24 UTC 2022,-85,-8,-61,0,0,0,70290,0.00013962899898976004
Mon Jun 27 09:29:27 UTC 2022,-85,-10,-58,0,0,0,70706,0.0010479323115152944
Mon Jun 27 09:29:30 UTC 2022,-85,-8,-61,0,0,0,70862,0.0004114183723219143
Mon Jun 27 09:29:33 UTC 2022,-85,-7,-61,0,0,0,70966,0.00027803219803197965
Mon Jun 27 09:29:36 UTC 2022,-85,-9,-58,0,0,0,71330,0.0009822395923108885
Mon Jun 27 09:29:39 UTC 2022,-85,-9,-59,0,0,0,71538,0.0005469064540283051
Mon Jun 27 09:29:42 UTC 2022,-84,-9,-57,0,0,0,72502,0.0024209963279823972
Mon Jun 27 09:29:46 UTC 2022,-84,-9,-57,0,0,0,72697,0.0005171106444465286
Mon Jun 27 09:29:49 UTC 2022,-85,-9,-60,0,0,0,76083,0.00860486790604951
Mon Jun 27 09:29:52 UTC 2022,-84,-10,-59,0,0,0,130503,0.14325857481766105
Mon Jun 27 09:29:55 UTC 2022,-84,-9,-60,0,0,0,131058,0.0014542452535424688
Mon Jun 27 09:29:58 UTC 2022,-84,-7,-61,0,0,0,131924,0.002249135584523236
Mon Jun 27 09:30:01 UTC 2022,-84,-8,-61,0,0,0,134333,0.006465201524634041
Mon Jun 27 09:30:04 UTC 2022,-84,-9,-55,0,0,0,150422,0.042028820766202554
Mon Jun 27 09:30:07 UTC 2022,-84,-7,-54,0,0,0,153478,0.008040763029694342
Mon Jun 27 09:30:10 UTC 2022,-85,-7,-57,0,0,0,154243,0.0020513508641853946
Mon Jun 27 09:30:13 UTC 2022,-85,-8,-61,0,0,0,154646,0.001063949426777098
Mon Jun 27 09:30:16 UTC 2022,-85,-8,-60,0,0,0,154698,0.00013096892929861866
Mon Jun 27 09:30:19 UTC 2022,-85,-8,-60,0,0,0,155062,0.0009752936215058171
Mon Jun 27 09:30:22 UTC 2022,-85,-10,-57,0,0,0,155270,0.00055576781926555
Mon Jun 27 09:30:25 UTC 2022,-85,-11,-58,0,0,0,157366,0.005623098286008493
Mon Jun 27 09:30:28 UTC 2022,-84,-10,-56,0,0,0,159158,0.004732397325507653
Mon Jun 27 09:30:31 UTC 2022,-84,-13,-52,0,0,0,159314,0.0004097646848218912
Mon Jun 27 09:30:34 UTC 2022,-85,-9,-57,0,0,0,164245,0.012978620049539228
Mon Jun 27 09:30:37 UTC 2022,-85,-8,-59,0,0,0,164505,0.000643065633370042
Mon Jun 27 09:30:40 UTC 2022,-84,-10,-61,0,0,0,165864,0.003609990710254082
Mon Jun 27 09:30:43 UTC 2022,-84,-8,-60,0,0,0,166558,0.0018215964877737858
Mon Jun 27 09:30:46 UTC 2022,-84,-10,-58,0,0,0,166753,0.0005178225960286483
Mon Jun 27 09:30:49 UTC 2022,-84,-9,-59,0,0,0,166805,0.00013762161600703075
Mon Jun 27 09:30:52 UTC 2022,-85,-8,-60,0,0,0,166909,0.00027660966197229906
Mon Jun 27 09:30:55 UTC 2022,-85,-8,-61,0,0,0,167065,0.00040654821039102156
Mon Jun 27 09:30:58 UTC 2022,-85,-9,-58,0,0,0,167065,0.0
Mon Jun 27 09:31:02 UTC 2022,-85,-8,-61,0,0,0,167065,0.0
Mon Jun 27 09:31:05 UTC 2022,-85,-9,-58,0,0,0,167325,0.0006832814979071186
Mon Jun 27 09:31:08 UTC 2022,-85,-11,-56,0,0,0,167557,0.0006182527122658224
Mon Jun 27 09:31:11 UTC 2022,-85,-10,-58,0,0,0,167986,0.0011056855994331888
Mon Jun 27 09:31:14 UTC 2022,-85,-11,-56,0,0,0,168038,0.00014008418634632374
Mon Jun 27 09:31:17 UTC 2022,-85,-10,-59,0,0,0,170091,0.005384928661400259
Mon Jun 27 09:31:20 UTC 2022,-85,-12,-52,0,0,0,170278,0.0004912331481869258
Mon Jun 27 09:31:23 UTC 2022,-85,-11,-57,0,0,0,170902,0.0016815522746974787
Mon Jun 27 09:31:26 UTC 2022,-85,-10,-59,0,0,0,171472,0.0015143648957767484
Mon Jun 27 09:31:29 UTC 2022,-84,-11,-58,0,0,0,171472,0.0
Mon Jun 27 09:31:32 UTC 2022,-85,-12,-53,0,0,0,171615,0.00038070380089366256
Mon Jun 27 09:31:35 UTC 2022,-84,-11,-59,0,0,0,171831,0.0005698997251440584
Mon Jun 27 09:31:38 UTC 2022,-85,-11,-56,0,0,0,172517,0.0017564073077694564
Mon Jun 27 09:31:41 UTC 2022,-85,-10,-58,0,0,0,172517,0.0
Mon Jun 27 09:31:44 UTC 2022,-85,-10,-54,0,0,0,174897,0.00632785429123505
Mon Jun 27 09:31:47 UTC 2022,-85,-12,-56,0,0,0,181698,0.018148938293414473
Mon Jun 27 09:31:50 UTC 2022,-85,-11,-60,0,0,0,184938,0.008492675060388317
Mon Jun 27 09:31:53 UTC 2022,-85,-11,-60,0,0,0,185157,0.000587477315830947
Mon Jun 27 09:31:56 UTC 2022,-85,-10,-59,0,0,0,185157,0.0
Mon Jun 27 09:31:59 UTC 2022,-85,-11,-53,0,0,0,185157,0.0
Mon Jun 27 09:32:02 UTC 2022,-86,-12,-54,0,0,0,185647,0.0013097696226697967
Mon Jun 27 09:32:05 UTC 2022,-85,-10,-58,0,0,0,185918,0.0006904890679957017
Mon Jun 27 09:32:08 UTC 2022,-86,-11,-57,0,0,0,185918,0.0
Mon Jun 27 09:32:11 UTC 2022,-85,-10,-59,0,0,0,185918,0.0
Mon Jun 27 09:32:14 UTC 2022,-85,-10,-58,0,0,0,185918,0.0
Mon Jun 27 09:32:17 UTC 2022,-85,-10,-57,0,0,0,185918,0.0
Mon Jun 27 09:32:20 UTC 2022,-85,-12,-55,0,0,0,185918,0.0
Mon Jun 27 09:32:23 UTC 2022,-84,-9,-58,0,0,0,185918,0.0
Mon Jun 27 09:32:26 UTC 2022,-84,-11,-56,0,0,0,185918,0.0
Mon Jun 27 09:32:29 UTC 2022,-83,-12,-53,0,0,0,185918,0.0
Mon Jun 27 09:32:32 UTC 2022,-84,-9,-59,0,0,0,186061,0.00036142028608695756
Mon Jun 27 09:32:35 UTC 2022,-84,-11,-58,0,0,0,186061,0.0
Mon Jun 27 09:32:39 UTC 2022,-84,-9,-57,0,0,0,188748,0.007126741909490082
Mon Jun 27 09:32:42 UTC 2022,-84,-10,-57,0,0,0,188748,0.0
Mon Jun 27 09:32:45 UTC 2022,-84,-11,-53,0,0,0,189047,0.0007872510661362366
Mon Jun 27 09:32:48 UTC 2022,-84,-10,-58,0,0,0,189190,0.0003798629152637264
Mon Jun 27 09:32:51 UTC 2022,-84,-11,-53,0,0,0,189242,0.000139797717340529
Mon Jun 27 09:32:54 UTC 2022,-85,-9,-59,0,0,0,197138,0.019758847291395744
Mon Jun 27 09:32:57 UTC 2022,-85,-10,-59,0,0,0,223011,0.06774205784918945
Mon Jun 27 09:33:00 UTC 2022,-85,-10,-61,0,0,0,228026,0.012785558835963398
Mon Jun 27 09:33:03 UTC 2022,-85,-10,-54,0,0,0,251082,0.06156941719561522
Mon Jun 27 09:33:06 UTC 2022,-84,-10,-59,0,0,0,300417,0.12449739138503549
Mon Jun 27 09:33:09 UTC 2022,-85,-11,-56,0,0,0,306398,0.015750085625619914
Mon Jun 27 09:33:12 UTC 2022,-85,-11,-57,0,0,0,306398,0.0
Mon Jun 27 09:33:15 UTC 2022,-85,-11,-56,0,0,0,307173,0.0020125372605693005
Mon Jun 27 09:33:18 UTC 2022,-85,-10,-56,0,0,0,307381,0.000552282266038931
Mon Jun 27 09:33:21 UTC 2022,-85,-12,-53,0,0,0,307433,0.00013922443180851814
Mon Jun 27 09:33:24 UTC 2022,-85,-11,-56,0,0,0,307975,0.0014413277403709465
Mon Jun 27 09:33:27 UTC 2022,-85,-11,-56,0,0,0,308183,0.0005445346883283222
Mon Jun 27 09:33:30 UTC 2022,-85,-13,-58,0,0,0,308235,0.0001370329918150673
Mon Jun 27 09:33:33 UTC 2022,-85,-10,-59,0,0,0,308235,0.0
Mon Jun 27 09:33:36 UTC 2022,-85,-11,-57,0,0,0,309668,0.003783556399330114
Mon Jun 27 09:33:39 UTC 2022,-85,-10,-58,0,0,0,309876,0.0005616275422638051
Mon Jun 27 09:33:42 UTC 2022,-85,-10,-59,0,0,0,310086,0.0005611988329469387
Mon Jun 27 09:33:45 UTC 2022,-85,-10,-58,0,0,0,330341,0.05309747048097298
Mon Jun 27 09:33:48 UTC 2022,-84,-10,-56,0,0,0,330549,0.0005496857818513191
Mon Jun 27 09:33:52 UTC 2022,-84,-11,-56,0,0,0,330601,0.00013796016045252135
Mon Jun 27 09:33:55 UTC 2022,-85,-10,-54,0,0,0,330803,0.000509397582529064
Mon Jun 27 09:33:58 UTC 2022,-84,-10,-58,0,0,0,331154,0.0009343653452699667
Mon Jun 27 09:34:01 UTC 2022,-85,-13,-52,0,0,0,331536,0.0009895480544253245
Mon Jun 27 09:34:04 UTC 2022,-85,-12,-52,0,0,0,331679,0.00037531634402530314
Mon Jun 27 09:34:07 UTC 2022,-84,-12,-55,0,0,0,331679,0.0
Mon Jun 27 09:34:10 UTC 2022,-84,-13,-52,0,0,0,331939,0.0006821374804448165
Mon Jun 27 09:34:13 UTC 2022,-84,-9,-58,0,0,0,331939,0.0
Mon Jun 27 09:34:16 UTC 2022,-84,-12,-54,0,0,0,331939,0.0
Mon Jun 27 09:34:19 UTC 2022,-84,-11,-58,0,0,0,332147,0.0005380921544656249
Mon Jun 27 09:34:22 UTC 2022,-84,-12,-56,0,0,0,332199,0.00013752907352630153
Mon Jun 27 09:34:25 UTC 2022,-84,-11,-58,0,0,0,332199,0.0
Mon Jun 27 09:34:28 UTC 2022,-84,-10,-57,0,0,0,332407,0.0005197111554212682
Mon Jun 27 09:34:31 UTC 2022,-84,-11,-58,0,0,0,332459,0.00013640079252375597
Mon Jun 27 09:34:34 UTC 2022,-84,-10,-58,0,0,0,332511,0.00013989016234707176
Mon Jun 27 09:34:37 UTC 2022,-85,-10,-59,0,0,0,334862,0.00617064167216981
Mon Jun 27 09:34:40 UTC 2022,-85,-11,-55,0,0,0,335070,0.0005619569406134181
Mon Jun 27 09:34:43 UTC 2022,-84,-10,-59,0,0,0,335649,0.0015139276406001634
Mon Jun 27 09:34:47 UTC 2022,-85,-13,-55,0,0,0,335701,0.00013676131324743128
Mon Jun 27 09:34:50 UTC 2022,-84,-11,-59,0,0,0,335909,0.0005310057891032891
Mon Jun 27 09:34:53 UTC 2022,-84,-14,-52,0,0,0,336111,0.0005378304290914616
Mon Jun 27 09:34:56 UTC 2022,-84,-12,-58,0,0,0,336306,0.0005256239874409747
Mon Jun 27 09:34:59 UTC 2022,-85,-10,-56,0,0,0,336449,0.0003789327466378596
Mon Jun 27 09:35:02 UTC 2022,-85,-12,-61,0,0,0,336904,0.001199079216791604
Mon Jun 27 09:35:05 UTC 2022,-85,-10,-59,0,0,0,336904,0.0
Mon Jun 27 09:35:08 UTC 2022,-85,-10,-59,0,0,0,336956,0.00013626262826600227
Mon Jun 27 09:35:11 UTC 2022,-85,-8,-61,0,0,0,343691,0.018086050712353315
Mon Jun 27 09:35:14 UTC 2022,-85,-14,-57,0,0,0,343691,0.0
Mon Jun 27 09:35:17 UTC 2022,-85,-12,-55,0,0,0,343691,0.0
Mon Jun 27 09:35:20 UTC 2022,-85,-9,-58,0,0,0,343691,0.0
Mon Jun 27 09:35:23 UTC 2022,-84,-14,-53,0,0,0,343691,0.0
Mon Jun 27 09:35:26 UTC 2022,-84,-12,-56,0,0,0,343691,0.0
Mon Jun 27 09:35:29 UTC 2022,-83,-11,-55,0,0,0,343820,0.00032531391514567255
Mon Jun 27 09:35:32 UTC 2022,-83,-13,-52,0,0,0,343896,0.00020150651333547054
Mon Jun 27 09:35:35 UTC 2022,-84,-12,-52,0,0,0,343896,0.0
Mon Jun 27 09:35:38 UTC 2022,-84,-12,-52,0,0,0,343896,0.0
Mon Jun 27 09:35:41 UTC 2022,-84,-12,-53,0,0,0,343896,0.0
Mon Jun 27 09:35:44 UTC 2022,-83,-11,-57,0,0,0,343896,0.0
Mon Jun 27 09:35:47 UTC 2022,-83,-12,-53,0,0,0,343896,0.0
Mon Jun 27 09:35:50 UTC 2022,-83,-11,-55,0,0,0,343896,0.0
Mon Jun 27 09:35:53 UTC 2022,-84,-11,-55,0,0,0,343896,0.0
Mon Jun 27 09:35:56 UTC 2022,-84,-12,-54,0,0,0,343896,0.0
Mon Jun 27 09:35:59 UTC 2022,-84,-12,-54,0,0,0,343896,0.0
Mon Jun 27 09:36:02 UTC 2022,-83,-12,-54,0,0,0,343896,0.0
Mon Jun 27 09:36:05 UTC 2022,-84,-13,-52,0,0,0,343896,0.0
Mon Jun 27 09:36:08 UTC 2022,-84,-14,-52,0,0,0,343896,0.0
Mon Jun 27 09:36:11 UTC 2022,-84,-9,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:15 UTC 2022,-84,-10,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:18 UTC 2022,-84,-9,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:21 UTC 2022,-84,-9,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:24 UTC 2022,-84,-9,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:27 UTC 2022,-84,-13,-54,0,0,0,343896,0.0
Mon Jun 27 09:36:30 UTC 2022,-84,-11,-57,0,0,0,343896,0.0
Mon Jun 27 09:36:33 UTC 2022,-84,-12,-54,0,0,0,343896,0.0
Mon Jun 27 09:36:36 UTC 2022,-84,-8,-59,0,0,0,343896,0.0
Mon Jun 27 09:36:39 UTC 2022,-84,-8,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:42 UTC 2022,-84,-12,-55,0,0,0,343896,0.0
Mon Jun 27 09:36:45 UTC 2022,-84,-9,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:48 UTC 2022,-84,-8,-58,0,0,0,343896,0.0
Mon Jun 27 09:36:51 UTC 2022,-83,-7,-59,0,0,0,343896,0.0
Mon Jun 27 09:36:54 UTC 2022,-85,-7,-60,0,0,0,343896,0.0
Mon Jun 27 09:36:57 UTC 2022,-86,-11,-56,0,0,0,343896,0.0
Mon Jun 27 09:37:00 UTC 2022,-85,-12,-55,0,0,0,343896,0.0
Mon Jun 27 09:37:03 UTC 2022,-85,-11,-56,0,0,0,343896,0.0
Mon Jun 27 09:37:06 UTC 2022,-85,-13,-55,0,0,0,343896,0.0
Mon Jun 27 09:37:09 UTC 2022,-85,-11,-56,0,0,0,345445,0.004050310594433349
Mon Jun 27 09:37:12 UTC 2022,-85,-10,-55,0,0,0,348924,0.00902529981142376
Mon Jun 27 09:37:15 UTC 2022,-85,-9,-59,0,0,0,348924,0.0
Mon Jun 27 09:37:18 UTC 2022,-85,-8,-61,0,0,0,348924,0.0
Mon Jun 27 09:37:21 UTC 2022,-86,-10,-58,0,0,0,348976,0.000138998013652895
Mon Jun 27 09:37:24 UTC 2022,-86,-11,-59,0,0,0,348976,0.0
Mon Jun 27 09:37:27 UTC 2022,-85,-10,-61,0,0,0,348976,0.0
Mon Jun 27 09:37:30 UTC 2022,-86,-9,-61,0,0,0,349028,0.0001351015313063274
Mon Jun 27 09:37:33 UTC 2022,-85,-8,-60,0,0,0,349028,0.0
Mon Jun 27 09:37:36 UTC 2022,-85,-10,-59,0,0,0,349028,0.0
Mon Jun 27 09:37:39 UTC 2022,-85,-11,-55,0,0,0,349028,0.0
Mon Jun 27 09:37:42 UTC 2022,-85,-11,-55,0,0,0,349080,0.00013886722945851324
Mon Jun 27 09:37:45 UTC 2022,-85,-10,-58,0,0,0,349080,0.0
Mon Jun 27 09:37:48 UTC 2022,-85,-11,-61,0,0,0,349080,0.0
Mon Jun 27 09:37:51 UTC 2022,-85,-10,-60,0,0,0,349132,0.0001394569312567857
Mon Jun 27 09:37:54 UTC 2022,-85,-13,-54,0,0,0,349132,0.0
Mon Jun 27 09:37:58 UTC 2022,-85,-10,-56,0,0,0,349132,0.0
Mon Jun 27 09:38:01 UTC 2022,-86,-12,-53,0,0,0,349132,0.0
Mon Jun 27 09:38:04 UTC 2022,-86,-13,-54,0,0,0,349184,0.00013511713844875507
Mon Jun 27 09:38:07 UTC 2022,-86,-11,-56,0,0,0,349184,0.0
Mon Jun 27 09:38:10 UTC 2022,-85,-9,-58,0,0,0,349484,0.0007970691258119604
Mon Jun 27 09:38:13 UTC 2022,-86,-13,-55,0,0,0,349536,0.00013679060589488125
Mon Jun 27 09:38:16 UTC 2022,-85,-9,-60,0,0,0,349536,0.0
Mon Jun 27 09:38:19 UTC 2022,-86,-10,-59,0,0,0,349536,0.0
Mon Jun 27 09:38:22 UTC 2022,-85,-12,-60,0,0,0,349588,0.00013593226647039923
Mon Jun 27 09:38:25 UTC 2022,-85,-13,-53,0,0,0,349588,0.0
Mon Jun 27 09:38:28 UTC 2022,-85,-9,-56,0,0,0,349588,0.0
Mon Jun 27 09:38:31 UTC 2022,-85,-12,-58,0,0,0,349588,0.0
Mon Jun 27 09:38:34 UTC 2022,-86,-11,-60,0,0,0,349640,0.0001311457745674427
Mon Jun 27 09:38:37 UTC 2022,-86,-10,-61,0,0,0,349640,0.0
Mon Jun 27 09:38:40 UTC 2022,-86,-13,-54,0,0,0,349640,0.0
Mon Jun 27 09:38:43 UTC 2022,-86,-12,-55,0,0,0,349692,0.0001373956452001037
Mon Jun 27 09:38:46 UTC 2022,-86,-12,-56,0,0,0,349779,0.00023302177859509305
Mon Jun 27 09:38:49 UTC 2022,-85,-13,-54,0,0,0,349779,0.0
Mon Jun 27 09:38:53 UTC 2022,-86,-11,-60,0,0,0,349831,0.00013744398245414167
Mon Jun 27 09:38:56 UTC 2022,-86,-11,-61,0,0,0,349831,0.0
Mon Jun 27 09:38:59 UTC 2022,-86,-11,-55,0,0,0,349831,0.0
Mon Jun 27 09:39:02 UTC 2022,-86,-13,-55,0,0,0,349831,0.0
Mon Jun 27 09:39:05 UTC 2022,-85,-13,-53,0,0,0,352052,0.005874733698094949
Mon Jun 27 09:39:08 UTC 2022,-85,-11,-55,0,0,0,352539,0.0012836207860630617
Mon Jun 27 09:39:11 UTC 2022,-85,-13,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:14 UTC 2022,-85,-11,-55,0,0,0,352539,0.0
Mon Jun 27 09:39:17 UTC 2022,-85,-12,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:20 UTC 2022,-85,-8,-58,0,0,0,352539,0.0
Mon Jun 27 09:39:23 UTC 2022,-85,-12,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:26 UTC 2022,-84,-12,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:29 UTC 2022,-85,-14,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:32 UTC 2022,-85,-12,-55,0,0,0,352539,0.0
Mon Jun 27 09:39:35 UTC 2022,-84,-11,-56,0,0,0,352539,0.0
Mon Jun 27 09:39:38 UTC 2022,-84,-13,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:41 UTC 2022,-84,-13,-54,0,0,0,352539,0.0
Mon Jun 27 09:39:44 UTC 2022,-84,-10,-58,0,0,0,352539,0.0
Mon Jun 27 09:39:47 UTC 2022,-84,-12,-56,0,0,0,352539,0.0
Mon Jun 27 09:39:50 UTC 2022,-84,-11,-58,0,0,0,352615,0.00019582574612303963
Mon Jun 27 09:39:53 UTC 2022,-84,-11,-54,0,0,0,352615,0.0
Mon Jun 27 09:39:56 UTC 2022,-85,-11,-57,0,0,0,352615,0.0
Mon Jun 27 09:39:59 UTC 2022,-84,-13,-55,0,0,0,352615,0.0
Mon Jun 27 09:40:02 UTC 2022,-85,-11,-55,0,0,0,353276,0.0017306876779909594
Mon Jun 27 09:40:05 UTC 2022,-84,-12,-54,0,0,0,353276,0.0
Mon Jun 27 09:40:08 UTC 2022,-84,-12,-52,0,0,0,353276,0.0
Mon Jun 27 09:40:11 UTC 2022,-84,-8,-60,0,0,0,353276,0.0
Mon Jun 27 09:40:14 UTC 2022,-84,-7,-60,0,0,0,353276,0.0
Mon Jun 27 09:40:17 UTC 2022,-85,-12,-55,0,0,0,353276,0.0
Mon Jun 27 09:40:20 UTC 2022,-85,-13,-55,0,0,0,353276,0.0
Mon Jun 27 09:40:23 UTC 2022,-85,-8,-59,0,0,0,353276,0.0
Mon Jun 27 09:40:27 UTC 2022,-85,-12,-55,0,0,0,353276,0.0
Mon Jun 27 09:40:30 UTC 2022,-85,-9,-58,0,0,0,353405,0.0003359527415591134
Mon Jun 27 09:40:33 UTC 2022,-84,-10,-54,0,0,0,353405,0.0
Mon Jun 27 09:40:36 UTC 2022,-85,-10,-54,0,0,0,353405,0.0
Mon Jun 27 09:40:39 UTC 2022,-85,-11,-59,0,0,0,353405,0.0
Mon Jun 27 09:40:42 UTC 2022,-85,-14,-53,0,0,0,353405,0.0
Mon Jun 27 09:40:45 UTC 2022,-84,-12,-55,0,0,0,353405,0.0
Mon Jun 27 09:40:48 UTC 2022,-85,-11,-56,0,0,0,353405,0.0
Mon Jun 27 09:40:51 UTC 2022,-84,-12,-56,0,0,0,353405,0.0
Mon Jun 27 09:40:54 UTC 2022,-84,-7,-60,0,0,0,353405,0.0
Mon Jun 27 09:40:57 UTC 2022,-84,-9,-59,0,0,0,353405,0.0
Mon Jun 27 09:41:00 UTC 2022,-84,-11,-54,0,0,0,353405,0.0
Mon Jun 27 09:41:03 UTC 2022,-85,-9,-58,0,0,0,353548,0.0003842286619033386
Mon Jun 27 09:41:06 UTC 2022,-84,-9,-59,0,0,0,353548,0.0
Mon Jun 27 09:41:09 UTC 2022,-85,-12,-55,0,0,0,353548,0.0
Mon Jun 27 09:41:12 UTC 2022,-84,-8,-58,0,0,0,353548,0.0
Mon Jun 27 09:41:15 UTC 2022,-84,-8,-58,0,0,0,353548,0.0
Mon Jun 27 09:41:18 UTC 2022,-85,-10,-60,0,0,0,367682,0.037685039021611154
Mon Jun 27 09:41:21 UTC 2022,-84,-8,-60,0,0,0,367682,0.0
Mon Jun 27 09:41:24 UTC 2022,-84,-9,-58,0,0,0,367682,0.0
Mon Jun 27 09:41:27 UTC 2022,-84,-9,-58,0,0,0,367682,0.0
Mon Jun 27 09:41:30 UTC 2022,-84,-10,-55,0,0,0,367682,0.0
Mon Jun 27 09:41:33 UTC 2022,-84,-7,-59,0,0,0,367682,0.0
Mon Jun 27 09:41:36 UTC 2022,-84,-13,-53,0,0,0,367682,0.0
Mon Jun 27 09:41:39 UTC 2022,-84,-9,-57,0,0,0,367682,0.0
Mon Jun 27 09:41:42 UTC 2022,-84,-10,-56,0,0,0,367682,0.0
Mon Jun 27 09:41:45 UTC 2022,-84,-7,-60,0,0,0,367682,0.0
Mon Jun 27 09:41:48 UTC 2022,-84,-11,-56,0,0,0,367682,0.0
Mon Jun 27 09:41:51 UTC 2022,-84,-12,-54,0,0,0,367682,0.0
Mon Jun 27 09:41:54 UTC 2022,-84,-12,-54,0,0,0,367682,0.0
Mon Jun 27 09:41:57 UTC 2022,-84,-12,-54,0,0,0,367758,0.00020158640951428936
Mon Jun 27 09:42:00 UTC 2022,-84,-12,-54,0,0,0,367758,0.0
Mon Jun 27 09:42:03 UTC 2022,-84,-11,-52,0,0,0,367758,0.0
Mon Jun 27 09:42:07 UTC 2022,-84,-9,-59,0,0,0,367758,0.0
Mon Jun 27 09:42:10 UTC 2022,-84,-9,-58,0,0,0,367758,0.0
Mon Jun 27 09:42:13 UTC 2022,-84,-13,-53,0,0,0,367758,0.0
Mon Jun 27 09:42:16 UTC 2022,-85,-12,-59,0,0,0,368194,0.0011472777551636728
Mon Jun 27 09:42:19 UTC 2022,-84,-12,-54,0,0,0,368337,0.0003783733048435854
Mon Jun 27 09:42:22 UTC 2022,-84,-12,-53,0,0,0,368337,0.0
Mon Jun 27 09:42:25 UTC 2022,-84,-13,-54,0,0,0,368337,0.0
Mon Jun 27 09:42:28 UTC 2022,-84,-9,-58,0,0,0,368337,0.0
Mon Jun 27 09:42:31 UTC 2022,-84,-8,-59,0,0,0,368337,0.0
Mon Jun 27 09:42:34 UTC 2022,-84,-14,-52,0,0,0,368337,0.0
Mon Jun 27 09:42:37 UTC 2022,-84,-14,-53,0,0,0,368337,0.0
Mon Jun 27 09:42:40 UTC 2022,-84,-13,-53,0,0,0,368337,0.0
Mon Jun 27 09:42:43 UTC 2022,-84,-10,-57,0,0,0,368337,0.0
Mon Jun 27 09:42:46 UTC 2022,-84,-8,-58,0,0,0,368337,0.0
Mon Jun 27 09:42:49 UTC 2022,-84,-11,-56,0,0,0,368337,0.0
Mon Jun 27 09:42:52 UTC 2022,-84,-10,-57,0,0,0,368337,0.0
Mon Jun 27 09:42:55 UTC 2022,-84,-11,-56,0,0,0,368337,0.0
Mon Jun 27 09:42:58 UTC 2022,-84,-12,-56,0,0,0,368337,0.0
Mon Jun 27 09:43:01 UTC 2022,-84,-11,-52,0,0,0,368413,0.00020012168570256565
Mon Jun 27 09:43:04 UTC 2022,-84,-9,-54,0,0,0,368413,0.0
Mon Jun 27 09:43:07 UTC 2022,-84,-8,-61,0,0,0,368413,0.0
Mon Jun 27 09:43:10 UTC 2022,-84,-12,-54,0,0,0,368413,0.0
Mon Jun 27 09:43:13 UTC 2022,-84,-13,-54,0,0,0,368413,0.0
Mon Jun 27 09:43:16 UTC 2022,-85,-9,-54,0,0,0,368992,0.0015384953365080386
