Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Tue Jan 11 13:52:53 UTC 2022,-92,-7,-60,0,0,0,4230816548,44.859100101230034
Tue Jan 11 13:52:56 UTC 2022,-92,-8,-65,0,0,0,4245649744,40.27271634605136
Tue Jan 11 13:52:59 UTC 2022,-92,-7,-65,0,0,0,4259952648,37.532579610717576
Tue Jan 11 13:53:02 UTC 2022,-92,-7,-63,0,0,0,4274997062,40.72328082558014
Tue Jan 11 13:53:05 UTC 2022,-92,-8,-64,0,0,0,4290552294,42.19792421685489
Tue Jan 11 13:53:08 UTC 2022,-92,-8,-64,0,0,0,4305759990,40.758663692916684
Tue Jan 11 13:53:11 UTC 2022,-92,-7,-65,0,0,0,4321348178,42.29327043681626
Tue Jan 11 13:53:14 UTC 2022,-92,-7,-64,0,0,0,4336776080,41.45279096355408
Tue Jan 11 13:53:17 UTC 2022,-92,-7,-65,0,0,0,4352093130,41.401856878238384
Tue Jan 11 13:53:20 UTC 2022,-92,-7,-65,0,0,0,4367136046,40.76438667801865
Tue Jan 11 13:53:23 UTC 2022,-92,-8,-64,0,0,0,4382772170,42.504466241452576
Tue Jan 11 13:53:25 UTC 2022,-92,-7,-65,0,0,0,4397876504,41.07297482251974
Tue Jan 11 13:53:28 UTC 2022,-92,-7,-65,0,0,0,4412863994,40.299324274389264
Tue Jan 11 13:53:31 UTC 2022,-92,-7,-65,0,0,0,4428537568,42.44555093384799
Tue Jan 11 13:53:34 UTC 2022,-92,-7,-64,0,0,0,4443451656,40.08072400723964
Tue Jan 11 13:53:37 UTC 2022,-92,-8,-64,0,0,0,4458502062,40.73877576565259
Tue Jan 11 13:53:40 UTC 2022,-92,-7,-64,0,0,0,4473765184,41.158851435373684
Tue Jan 11 13:53:43 UTC 2022,-92,-7,-65,0,0,0,4488824578,40.502354089813245
Tue Jan 11 13:53:46 UTC 2022,-92,-8,-61,0,0,0,4503886968,41.055366295892355
Tue Jan 11 13:53:49 UTC 2022,-92,-7,-64,0,0,0,4519150090,41.58099125155136
Tue Jan 11 13:53:52 UTC 2022,-92,-7,-65,0,0,0,4534810182,40.73629082545038
Tue Jan 11 13:53:55 UTC 2022,-92,-7,-61,0,0,0,4549432160,39.47544455223638
Tue Jan 11 13:53:58 UTC 2022,-92,-7,-65,0,0,0,4564800142,41.995156894262
Tue Jan 11 13:54:01 UTC 2022,-92,-7,-65,0,0,0,4578771988,37.90570241692532
Tue Jan 11 13:54:04 UTC 2022,-92,-7,-63,0,0,0,4594808078,43.68195609406321
Tue Jan 11 13:54:07 UTC 2022,-92,-8,-65,0,0,0,4610044236,41.33943782152341
Tue Jan 11 13:54:10 UTC 2022,-92,-8,-65,0,0,0,4626026398,42.530519743573365
Tue Jan 11 13:54:13 UTC 2022,-92,-7,-65,0,0,0,4641347942,41.67610543602952
Tue Jan 11 13:54:16 UTC 2022,-92,-8,-63,0,0,0,4657454438,43.755577863815255
Tue Jan 11 13:54:19 UTC 2022,-92,-7,-65,0,0,0,4672521322,39.5734007869456
Tue Jan 11 13:54:22 UTC 2022,-92,-8,-65,0,0,0,4688597858,43.72411114653758
Tue Jan 11 13:54:25 UTC 2022,-92,-8,-65,0,0,0,4704111146,41.199152708801485
Tue Jan 11 13:54:28 UTC 2022,-92,-8,-65,0,0,0,4720229626,43.614625279321274
Tue Jan 11 13:54:31 UTC 2022,-92,-7,-63,0,0,0,4736769044,44.4093636164808
Tue Jan 11 13:54:34 UTC 2022,-92,-8,-64,0,0,0,4752574442,43.30038493989636
Tue Jan 11 13:54:37 UTC 2022,-93,-8,-66,0,0,0,4768295952,42.70176810343137
Tue Jan 11 13:54:40 UTC 2022,-93,-8,-66,0,0,0,4783890132,41.905717778257866
Tue Jan 11 13:54:43 UTC 2022,-92,-8,-63,0,0,0,4800291734,44.21680702821117
Tue Jan 11 13:54:46 UTC 2022,-92,-8,-65,0,0,0,4816796698,44.682939193757534
Tue Jan 11 13:54:49 UTC 2022,-92,-8,-64,0,0,0,4832895704,43.21913511234402
Tue Jan 11 13:54:52 UTC 2022,-92,-7,-65,0,0,0,4849210422,44.288260108712706
Tue Jan 11 13:54:54 UTC 2022,-92,-7,-64,0,0,0,4865477204,43.066816528947435
Tue Jan 11 13:54:57 UTC 2022,-92,-8,-65,0,0,0,4881959698,44.54393164829639
Tue Jan 11 13:55:00 UTC 2022,-92,-7,-62,0,0,0,4898341826,44.14282390156334
Tue Jan 11 13:55:03 UTC 2022,-92,-8,-65,0,0,0,4913950986,41.775697064502836
Tue Jan 11 13:55:06 UTC 2022,-92,-9,-63,0,0,0,4931010210,46.599255380583365
Tue Jan 11 13:55:09 UTC 2022,-93,-7,-66,0,0,0,4948108382,46.133712576530456
Tue Jan 11 13:55:12 UTC 2022,-92,-8,-66,0,0,0,4964530956,44.97629365462648
Tue Jan 11 13:55:15 UTC 2022,-93,-7,-65,0,0,0,4980722838,43.97745545125749
Tue Jan 11 13:55:18 UTC 2022,-92,-8,-66,0,0,0,4997097476,44.20718582479815
Tue Jan 11 13:55:21 UTC 2022,-93,-7,-65,0,0,0,5013197980,42.594820755215075
Tue Jan 11 13:55:24 UTC 2022,-92,-7,-64,0,0,0,5029987564,45.52061114586954
Tue Jan 11 13:55:27 UTC 2022,-93,-7,-66,0,0,0,5047485702,47.69113641907262
Tue Jan 11 13:55:30 UTC 2022,-92,-8,-66,0,0,0,5063234176,40.927238239759845
Tue Jan 11 13:55:33 UTC 2022,-92,-7,-65,0,0,0,5079032084,42.79925413506986
Tue Jan 11 13:55:36 UTC 2022,-92,-7,-64,0,0,0,5094644240,42.1136733573663
Tue Jan 11 13:55:39 UTC 2022,-92,-7,-66,0,0,0,5109252736,39.64386771026703
Tue Jan 11 13:55:42 UTC 2022,-92,-7,-65,0,0,0,5126398844,46.607672600588145
Tue Jan 11 13:55:45 UTC 2022,-92,-8,-60,0,0,0,5143417622,45.80490562714165
Tue Jan 11 13:55:48 UTC 2022,-92,-8,-64,0,0,0,5159807240,44.65127686423413
Tue Jan 11 13:55:51 UTC 2022,-92,-8,-59,0,0,0,5176002118,43.75963558988375
Tue Jan 11 13:55:54 UTC 2022,-92,-8,-65,0,0,0,5191767070,42.579066688625964
Tue Jan 11 13:55:57 UTC 2022,-92,-8,-61,0,0,0,5207773200,43.167774388651246
Tue Jan 11 13:56:00 UTC 2022,-92,-8,-65,0,0,0,5223055796,41.75474829165428
Tue Jan 11 13:56:03 UTC 2022,-92,-8,-65,0,0,0,5239075408,43.49950836049544
Tue Jan 11 13:56:06 UTC 2022,-92,-8,-64,0,0,0,5254810400,41.95558598674907
Tue Jan 11 13:56:09 UTC 2022,-92,-8,-62,0,0,0,5269898256,40.46680245860181
Tue Jan 11 13:56:12 UTC 2022,-93,-8,-63,0,0,0,5285311178,41.394897803107284
Tue Jan 11 13:56:15 UTC 2022,-92,-8,-64,0,0,0,5299891212,39.642512836962425
Tue Jan 11 13:56:17 UTC 2022,-93,-8,-63,0,0,0,5314697444,40.20944698334311
Tue Jan 11 13:56:20 UTC 2022,-92,-9,-63,0,0,0,5329379342,39.65457306132407
Tue Jan 11 13:56:23 UTC 2022,-93,-9,-63,0,0,0,5343195396,37.463875365994504
Tue Jan 11 13:56:26 UTC 2022,-92,-8,-63,0,0,0,5358789576,41.50423116783888
Tue Jan 11 13:56:29 UTC 2022,-92,-8,-65,0,0,0,5376397068,47.58738477868207
Tue Jan 11 13:56:32 UTC 2022,-92,-7,-62,0,0,0,5393618076,46.36361138428208
Tue Jan 11 13:56:35 UTC 2022,-93,-8,-65,0,0,0,5409717082,43.94381244802245
Tue Jan 11 13:56:38 UTC 2022,-93,-7,-64,0,0,0,5427465386,48.140967270637134
Tue Jan 11 13:56:41 UTC 2022,-93,-8,-65,0,0,0,5443931402,43.85051272343023
Tue Jan 11 13:56:44 UTC 2022,-93,-8,-65,0,0,0,5460042392,43.3477939488515
Tue Jan 11 13:56:47 UTC 2022,-93,-8,-65,0,0,0,5475721958,42.4925028255408
Tue Jan 11 13:56:50 UTC 2022,-93,-8,-63,0,0,0,5489280356,36.81309871846001
Tue Jan 11 13:56:53 UTC 2022,-93,-8,-65,0,0,0,5503538320,38.677765508916515
Tue Jan 11 13:56:56 UTC 2022,-93,-8,-65,0,0,0,5521120346,47.91616126403507
Tue Jan 11 13:56:59 UTC 2022,-93,-8,-64,0,0,0,5537598346,44.666387238593835
Tue Jan 11 13:57:02 UTC 2022,-93,-8,-64,0,0,0,5554040394,44.29380549149799
Tue Jan 11 13:57:05 UTC 2022,-93,-7,-66,0,0,0,5571740762,48.216243120743975
Tue Jan 11 13:57:08 UTC 2022,-93,-8,-61,0,0,0,5588155846,44.53321733485894
Tue Jan 11 13:57:11 UTC 2022,-93,-9,-61,0,0,0,5604508014,44.02071141751367
Tue Jan 11 13:57:14 UTC 2022,-93,-9,-64,0,0,0,5621624162,46.46417939371729
Tue Jan 11 13:57:17 UTC 2022,-93,-9,-62,0,0,0,5638115644,44.308382349393284
Tue Jan 11 13:57:20 UTC 2022,-92,-9,-65,0,0,0,5653876102,42.417675601138136
Tue Jan 11 13:57:23 UTC 2022,-92,-8,-65,0,0,0,5669888224,43.53364013503863
Tue Jan 11 13:57:26 UTC 2022,-92,-9,-61,0,0,0,5685259202,41.23466916526574
Tue Jan 11 13:57:29 UTC 2022,-92,-9,-63,0,0,0,5700612204,41.73503342673088
Tue Jan 11 13:57:31 UTC 2022,-93,-8,-63,0,0,0,5716744166,43.42337977682419
Tue Jan 11 13:57:34 UTC 2022,-92,-8,-64,0,0,0,5733869302,46.407974600643534
Tue Jan 11 13:57:37 UTC 2022,-92,-7,-64,0,0,0,5751984616,48.70371886712869
Tue Jan 11 13:57:40 UTC 2022,-92,-8,-64,0,0,0,5769383886,47.29173415602739
Tue Jan 11 13:57:43 UTC 2022,-92,-8,-65,0,0,0,5784904664,41.25482521409611
Tue Jan 11 13:57:46 UTC 2022,-92,-7,-64,0,0,0,5800686094,42.664106778264994
Tue Jan 11 13:57:49 UTC 2022,-91,-7,-65,0,0,0,5817460698,45.80413713717923
Tue Jan 11 13:57:52 UTC 2022,-91,-8,-62,0,0,0,5833574684,42.95833596065158
Tue Jan 11 13:57:55 UTC 2022,-92,-8,-64,0,0,0,5849862438,43.81161570973249
Tue Jan 11 13:57:58 UTC 2022,-92,-8,-65,0,0,0,5866872228,46.121603276097005
Tue Jan 11 13:58:01 UTC 2022,-92,-7,-65,0,0,0,5884046798,46.57531522627336
Tue Jan 11 13:58:04 UTC 2022,-92,-9,-61,0,0,0,5900602694,45.12893078648695
Tue Jan 11 13:58:07 UTC 2022,-92,-8,-64,0,0,0,5917242478,45.08297892447681
Tue Jan 11 13:58:10 UTC 2022,-91,-7,-59,0,0,0,5934348140,46.3098353745834
Tue Jan 11 13:58:13 UTC 2022,-92,-7,-64,0,0,0,5951137724,45.85656753337203
Tue Jan 11 13:58:16 UTC 2022,-92,-8,-65,0,0,0,5969152672,48.97511459283086
Tue Jan 11 13:58:19 UTC 2022,-92,-8,-65,0,0,0,5986715224,47.56297929413038
Tue Jan 11 13:58:22 UTC 2022,-92,-9,-63,0,0,0,6004938394,49.425877111533396
Tue Jan 11 13:58:25 UTC 2022,-92,-8,-65,0,0,0,6023002776,48.91959830297847
Tue Jan 11 13:58:28 UTC 2022,-92,-8,-65,0,0,0,6040899382,47.63058844088435
Tue Jan 11 13:58:31 UTC 2022,-92,-8,-64,0,0,0,6058189298,46.47928853468228
Tue Jan 11 13:58:34 UTC 2022,-92,-8,-62,0,0,0,6075603548,47.30033786769357
Tue Jan 11 13:58:37 UTC 2022,-92,-8,-61,0,0,0,6092457546,45.21320662293734
Tue Jan 11 13:58:40 UTC 2022,-92,-8,-63,0,0,0,6110601322,49.357641900298
Tue Jan 11 13:58:42 UTC 2022,-92,-8,-63,0,0,0,6127148230,44.3999272199029
Tue Jan 11 13:58:45 UTC 2022,-92,-8,-63,0,0,0,6144098100,45.89125529343159
Tue Jan 11 13:58:48 UTC 2022,-92,-8,-65,0,0,0,6161337084,47.0950703421216
Tue Jan 11 13:58:51 UTC 2022,-92,-8,-62,0,0,0,6179630660,49.73061507214551
Tue Jan 11 13:58:54 UTC 2022,-92,-8,-60,0,0,0,6196499638,44.34722725968029
Tue Jan 11 13:58:57 UTC 2022,-92,-8,-66,0,0,0,6212649576,43.85934735487995
Tue Jan 11 13:59:00 UTC 2022,-93,-8,-62,0,0,0,6230487760,48.39897575793106
Tue Jan 11 13:59:03 UTC 2022,-92,-8,-64,0,0,0,6248284000,46.914359808041525
Tue Jan 11 13:59:06 UTC 2022,-92,-8,-62,0,0,0,6266752842,50.307816143686445
Tue Jan 11 13:59:09 UTC 2022,-92,-8,-65,0,0,0,6283350682,44.581072279819665
Tue Jan 11 13:59:12 UTC 2022,-92,-8,-62,0,0,0,6300681044,46.978526035705755
Tue Jan 11 13:59:15 UTC 2022,-92,-8,-65,0,0,0,6316504418,42.97494995418143
Tue Jan 11 13:59:18 UTC 2022,-92,-8,-65,0,0,0,6332949462,44.85757723066048
Tue Jan 11 13:59:21 UTC 2022,-92,-8,-65,0,0,0,6349785484,45.39092831502126
Tue Jan 11 13:59:24 UTC 2022,-92,-8,-62,0,0,0,6365891980,43.98420417507103
Tue Jan 11 13:59:27 UTC 2022,-92,-8,-61,0,0,0,6383053068,46.62657012538697
Tue Jan 11 13:59:30 UTC 2022,-92,-8,-58,0,0,0,6400873276,48.347381890032125
Tue Jan 11 13:59:33 UTC 2022,-92,-7,-66,0,0,0,6418461294,47.908472096343814
Tue Jan 11 13:59:36 UTC 2022,-92,-8,-59,0,0,0,6437241720,51.06660740608784
Tue Jan 11 13:59:39 UTC 2022,-92,-8,-64,0,0,0,6454112196,44.921796411290444
Tue Jan 11 13:59:42 UTC 2022,-92,-7,-65,0,0,0,6470158772,43.544560149460175
Tue Jan 11 13:59:45 UTC 2022,-92,-8,-66,0,0,0,6488614132,50.146045589875904
Tue Jan 11 13:59:48 UTC 2022,-93,-7,-65,0,0,0,6506091298,46.09390753571673
Tue Jan 11 13:59:51 UTC 2022,-92,-8,-64,0,0,0,6524277018,48.72157712579031
Tue Jan 11 13:59:54 UTC 2022,-92,-9,-63,0,0,0,6539552124,41.120853849509366
Tue Jan 11 13:59:57 UTC 2022,-92,-7,-62,0,0,0,6555992674,44.43004849131269
Tue Jan 11 13:59:59 UTC 2022,-92,-7,-64,0,0,0,6572593510,45.44882713327933
Tue Jan 11 14:00:02 UTC 2022,-92,-8,-64,0,0,0,6589422042,45.653244439595234
Tue Jan 11 14:00:05 UTC 2022,-92,-8,-60,0,0,0,6606876738,46.87963350566147
Tue Jan 11 14:00:08 UTC 2022,-92,-8,-63,0,0,0,6622992222,43.34720863199441
Tue Jan 11 14:00:12 UTC 2022,-92,-8,-60,0,0,0,6639724882,44.5559959044061
Tue Jan 11 14:00:15 UTC 2022,-92,-8,-65,0,0,0,6655873322,41.46591180944254
Tue Jan 11 14:00:17 UTC 2022,-92,-8,-60,0,0,0,6671491470,42.4631522821551
Tue Jan 11 14:00:20 UTC 2022,-92,-7,-65,0,0,0,6687557520,43.64661211431373
Tue Jan 11 14:00:23 UTC 2022,-92,-8,-59,0,0,0,6702953964,41.75131235775994
Tue Jan 11 14:00:26 UTC 2022,-92,-8,-64,0,0,0,6719659660,45.53590396167193
Tue Jan 11 14:00:29 UTC 2022,-92,-7,-60,0,0,0,6736751840,45.516801847994245
Tue Jan 11 14:00:32 UTC 2022,-92,-7,-63,0,0,0,6753605838,45.59609487770723
Tue Jan 11 14:00:35 UTC 2022,-92,-7,-65,0,0,0,6769946022,44.56546521476294
Tue Jan 11 14:00:38 UTC 2022,-92,-7,-64,0,0,0,6786510906,44.85420765757269
Tue Jan 11 14:00:41 UTC 2022,-92,-8,-65,0,0,0,6804356580,46.659086021604054
Tue Jan 11 14:00:44 UTC 2022,-92,-8,-64,0,0,0,6819457918,40.12375259599905
Tue Jan 11 14:00:47 UTC 2022,-92,-8,-65,0,0,0,6834751000,41.23101351859013
Tue Jan 11 14:00:50 UTC 2022,-92,-7,-64,0,0,0,6851059726,44.182662444573424
Tue Jan 11 14:00:53 UTC 2022,-92,-7,-65,0,0,0,6867837326,45.124277532441496
Tue Jan 11 14:00:56 UTC 2022,-92,-9,-62,0,0,0,6884859100,46.27972538529904
Tue Jan 11 14:00:59 UTC 2022,-92,-7,-64,0,0,0,6900898186,42.967948242375115
Tue Jan 11 14:01:02 UTC 2022,-92,-7,-64,0,0,0,6917948422,46.03525488297327
Tue Jan 11 14:01:05 UTC 2022,-92,-7,-65,0,0,0,6931764476,37.565982654885154
Tue Jan 11 14:01:08 UTC 2022,-92,-7,-63,0,0,0,6947506958,42.850963830317816
Tue Jan 11 14:01:11 UTC 2022,-92,-8,-65,0,0,0,6963862122,44.18091743680166
Tue Jan 11 14:01:14 UTC 2022,-92,-8,-63,0,0,0,6979218120,41.58985448572286
Tue Jan 11 14:01:17 UTC 2022,-92,-8,-65,0,0,0,6994317960,39.52082966170444
Tue Jan 11 14:01:20 UTC 2022,-92,-8,-64,0,0,0,7009058280,39.505975740773295
Tue Jan 11 14:01:23 UTC 2022,-92,-8,-65,0,0,0,7025097366,42.90729426948212
Tue Jan 11 14:01:26 UTC 2022,-92,-8,-59,0,0,0,7041528928,44.45794423622719
Tue Jan 11 14:01:29 UTC 2022,-92,-8,-64,0,0,0,7056845978,41.641123673843396
Tue Jan 11 14:01:32 UTC 2022,-92,-7,-65,0,0,0,7072207968,41.66508097914544
Tue Jan 11 14:01:35 UTC 2022,-92,-8,-65,0,0,0,7086185806,38.06573190268541
Tue Jan 11 14:01:38 UTC 2022,-92,-8,-63,0,0,0,7099491042,35.93232745933182
Tue Jan 11 14:01:41 UTC 2022,-92,-8,-65,0,0,0,7111728204,33.160564335833676
Tue Jan 11 14:01:43 UTC 2022,-92,-8,-63,0,0,0,7124537602,34.83739160521705
Tue Jan 11 14:01:46 UTC 2022,-92,-8,-65,0,0,0,7137402426,34.84551140695267
Tue Jan 11 14:01:50 UTC 2022,-91,-9,-63,0,0,0,7149576672,33.22073201052461
Tue Jan 11 14:01:52 UTC 2022,-91,-9,-60,0,0,0,7161446824,30.307170289855286
Tue Jan 11 14:01:55 UTC 2022,-92,-9,-63,0,0,0,7174325130,34.79012212591176
Tue Jan 11 14:01:58 UTC 2022,-92,-8,-61,0,0,0,7187876038,36.97731493080868
Tue Jan 11 14:02:01 UTC 2022,-92,-8,-64,0,0,0,7202370686,39.27049931425928
Tue Jan 11 14:02:04 UTC 2022,-92,-8,-65,0,0,0,7216965700,38.17647301046723
Tue Jan 11 14:02:07 UTC 2022,-92,-8,-63,0,0,0,7231938210,40.509753126811226
Tue Jan 11 14:02:10 UTC 2022,-92,-8,-62,0,0,0,7246023904,37.34736187919451
Tue Jan 11 14:02:13 UTC 2022,-92,-9,-62,0,0,0,7259976276,38.00714501314878
Tue Jan 11 14:02:16 UTC 2022,-92,-9,-61,0,0,0,7274625218,39.7677879249271
Tue Jan 11 14:02:19 UTC 2022,-92,-8,-62,0,0,0,7289512342,40.504050480664375
Tue Jan 11 14:02:22 UTC 2022,-92,-8,-61,0,0,0,7304144806,37.31132312164137
Tue Jan 11 14:02:25 UTC 2022,-92,-7,-64,0,0,0,7319761456,42.60556661404915
Tue Jan 11 14:02:28 UTC 2022,-92,-8,-61,0,0,0,7335115956,41.2329347160379
Tue Jan 11 14:02:31 UTC 2022,-92,-8,-63,0,0,0,7349388900,38.813717249129255
Tue Jan 11 14:02:34 UTC 2022,-92,-8,-64,0,0,0,7364274526,40.45666874457881
Tue Jan 11 14:02:37 UTC 2022,-92,-8,-63,0,0,0,7378551964,37.953536088466365
Tue Jan 11 14:02:40 UTC 2022,-92,-9,-61,0,0,0,7391436262,34.60015833347967
Tue Jan 11 14:02:43 UTC 2022,-92,-8,-63,0,0,0,7405593860,38.106203921205186
Tue Jan 11 14:02:46 UTC 2022,-92,-8,-62,0,0,0,7419180720,36.955443635492934
Tue Jan 11 14:02:49 UTC 2022,-92,-8,-62,0,0,0,7432577334,36.36546151243338
Tue Jan 11 14:02:52 UTC 2022,-92,-7,-64,0,0,0,7447957300,41.770353251270244
Tue Jan 11 14:02:55 UTC 2022,-92,-8,-64,0,0,0,7462068460,38.01290066742649
Tue Jan 11 14:02:58 UTC 2022,-92,-7,-64,0,0,0,7477810942,42.58110213532133
Tue Jan 11 14:03:01 UTC 2022,-92,-7,-64,0,0,0,7492446402,38.224380266642946
Tue Jan 11 14:03:04 UTC 2022,-92,-7,-65,0,0,0,7506377802,35.868127798084714
Tue Jan 11 14:03:07 UTC 2022,-92,-8,-64,0,0,0,7520921884,39.53176877588959
Tue Jan 11 14:03:10 UTC 2022,-92,-8,-61,0,0,0,7535756578,40.1219272641971
Tue Jan 11 14:03:13 UTC 2022,-91,-8,-61,0,0,0,7550481918,40.287624287377895
Tue Jan 11 14:03:16 UTC 2022,-91,-7,-60,0,0,0,7564786320,37.14580706002692
Tue Jan 11 14:03:19 UTC 2022,-92,-7,-64,0,0,0,7579465222,39.60542528768682
Tue Jan 11 14:03:22 UTC 2022,-92,-8,-63,0,0,0,7593798086,38.40134318363466
Tue Jan 11 14:03:25 UTC 2022,-91,-8,-60,0,0,0,7608169898,38.97206544844644
Tue Jan 11 14:03:28 UTC 2022,-91,-8,-62,0,0,0,7622484786,38.11608624806265
Tue Jan 11 14:03:31 UTC 2022,-91,-8,-63,0,0,0,7636736758,38.19318766092476
Tue Jan 11 14:03:34 UTC 2022,-91,-8,-60,0,0,0,7650277180,36.650755310904124
Tue Jan 11 14:03:37 UTC 2022,-91,-8,-62,0,0,0,7663876024,36.78323804290835
Tue Jan 11 14:03:40 UTC 2022,-91,-8,-59,0,0,0,7678262816,39.11900742123364
Tue Jan 11 14:03:43 UTC 2022,-91,-8,-60,0,0,0,7692637624,36.74949451123014
Tue Jan 11 14:03:46 UTC 2022,-91,-8,-64,0,0,0,7706507606,37.43386857094643
Tue Jan 11 14:03:49 UTC 2022,-91,-8,-62,0,0,0,7720400058,37.911790113476236
Tue Jan 11 14:03:52 UTC 2022,-91,-8,-60,0,0,0,7734079794,36.6538171881952
Tue Jan 11 14:03:55 UTC 2022,-91,-9,-62,0,0,0,7747687626,35.92118928793189
Tue Jan 11 14:03:58 UTC 2022,-91,-8,-64,0,0,0,7761653480,37.932736320868855
Tue Jan 11 14:04:01 UTC 2022,-91,-8,-64,0,0,0,7776660444,40.32189445637413
Tue Jan 11 14:04:04 UTC 2022,-92,-8,-63,0,0,0,7792419404,42.46703012537366
Tue Jan 11 14:04:07 UTC 2022,-91,-8,-58,0,0,0,7807952166,41.041534900595174
Tue Jan 11 14:04:10 UTC 2022,-91,-10,-60,0,0,0,7823534362,40.869392018768785
Tue Jan 11 14:04:13 UTC 2022,-92,-9,-65,0,0,0,7839095586,42.18064518689447
Tue Jan 11 14:04:16 UTC 2022,-91,-8,-63,0,0,0,7853870360,39.30412075136077
Tue Jan 11 14:04:19 UTC 2022,-91,-8,-63,0,0,0,7870301922,44.76893774195773
Tue Jan 11 14:04:22 UTC 2022,-92,-8,-64,0,0,0,7887564874,45.91894766502835
Tue Jan 11 14:04:25 UTC 2022,-92,-8,-63,0,0,0,7903738780,43.10799093573568
Tue Jan 11 14:04:28 UTC 2022,-92,-8,-62,0,0,0,7920246740,44.61663961889995
Tue Jan 11 14:04:31 UTC 2022,-91,-8,-61,0,0,0,7936371212,43.903174365618675
Tue Jan 11 14:04:34 UTC 2022,-92,-9,-65,0,0,0,7952149646,41.92118084420925
Tue Jan 11 14:04:36 UTC 2022,-92,-8,-62,0,0,0,7967499652,41.34124949633177
Tue Jan 11 14:04:39 UTC 2022,-92,-8,-63,0,0,0,7981811544,38.49314249303745
Tue Jan 11 14:04:42 UTC 2022,-92,-8,-65,0,0,0,7997124100,41.40988563734877
Tue Jan 11 14:04:46 UTC 2022,-92,-9,-63,0,0,0,8012761722,42.59311356697747
Tue Jan 11 14:04:48 UTC 2022,-92,-9,-63,0,0,0,8028188126,39.41527052277337
Tue Jan 11 14:04:51 UTC 2022,-91,-8,-65,0,0,0,8043275982,40.93739189726531
Tue Jan 11 14:04:54 UTC 2022,-91,-8,-63,0,0,0,8057162442,37.81697512860049
Tue Jan 11 14:04:57 UTC 2022,-91,-8,-61,0,0,0,8071444374,38.35543975385923
Tue Jan 11 14:05:00 UTC 2022,-91,-8,-64,0,0,0,8085555534,37.145197029272644
Tue Jan 11 14:05:03 UTC 2022,-91,-8,-60,0,0,0,8100817158,41.45862734837905
Tue Jan 11 14:05:06 UTC 2022,-91,-9,-64,0,0,0,8115298324,38.08195145954934
Tue Jan 11 14:05:09 UTC 2022,-91,-8,-62,0,0,0,8129348066,37.953141650610554
Tue Jan 11 14:05:12 UTC 2022,-91,-9,-64,0,0,0,8143280964,37.71654595473074
Tue Jan 11 14:05:15 UTC 2022,-91,-9,-64,0,0,0,8156987664,35.545693205647986
Tue Jan 11 14:05:18 UTC 2022,-91,-8,-62,0,0,0,8171236640,38.78892271014687
Tue Jan 11 14:05:21 UTC 2022,-91,-9,-61,0,0,0,8184898400,37.270884372095416
Tue Jan 11 14:05:24 UTC 2022,-91,-8,-58,0,0,0,8199505398,39.58842712859735
Tue Jan 11 14:05:27 UTC 2022,-92,-8,-65,0,0,0,8214779006,41.37277516239229
Tue Jan 11 14:05:30 UTC 2022,-91,-8,-64,0,0,0,8229104380,38.59679246448957
Tue Jan 11 14:05:33 UTC 2022,-92,-9,-60,0,0,0,8248537934,52.92131993775128
Tue Jan 11 14:05:36 UTC 2022,-92,-8,-65,0,0,0,8269130940,55.896063947206386
Tue Jan 11 14:05:39 UTC 2022,-92,-8,-64,0,0,0,8289723946,55.37991858204951
Tue Jan 11 14:05:42 UTC 2022,-92,-9,-61,0,0,0,8306417658,45.31412358924229
Tue Jan 11 14:05:45 UTC 2022,-92,-9,-63,0,0,0,8322161638,42.88476962814287
Tue Jan 11 14:05:48 UTC 2022,-92,-8,-65,0,0,0,8337612010,41.32946790223095
Tue Jan 11 14:05:51 UTC 2022,-92,-8,-62,0,0,0,8352885618,41.71665325734183
Tue Jan 11 14:05:54 UTC 2022,-92,-8,-64,0,0,0,8369416048,44.43079323898812
Tue Jan 11 14:05:57 UTC 2022,-92,-8,-64,0,0,0,8386929166,47.32646756362247
Tue Jan 11 14:06:00 UTC 2022,-92,-9,-64,0,0,0,8405676636,51.245071912965635
Tue Jan 11 14:06:03 UTC 2022,-92,-8,-64,0,0,0,8426783456,57.152555876866074
Tue Jan 11 14:06:06 UTC 2022,-92,-8,-64,0,0,0,8443493646,44.870569315418884
Tue Jan 11 14:06:09 UTC 2022,-92,-7,-65,0,0,0,8460555866,46.45409070439495
Tue Jan 11 14:06:12 UTC 2022,-92,-8,-65,0,0,0,8476451144,40.997782372158994
Tue Jan 11 14:06:15 UTC 2022,-92,-8,-63,0,0,0,8492765862,44.31692618946843
Tue Jan 11 14:06:18 UTC 2022,-92,-8,-64,0,0,0,8509528482,44.54667613815596
Tue Jan 11 14:06:21 UTC 2022,-92,-8,-62,0,0,0,8523985680,39.15849862635947
Tue Jan 11 14:06:23 UTC 2022,-92,-8,-64,0,0,0,8537953032,37.38189970011448
Tue Jan 11 14:06:26 UTC 2022,-92,-9,-65,0,0,0,8553659562,42.60490504623827
Tue Jan 11 14:06:29 UTC 2022,-92,-8,-65,0,0,0,8569613262,43.232569505297505
Tue Jan 11 14:06:32 UTC 2022,-92,-9,-61,0,0,0,8584849420,41.04356794444255
Tue Jan 11 14:06:35 UTC 2022,-91,-10,-61,0,0,0,8599712576,40.3627125332526
