Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s),NR UL BW
Thu Aug 11 13:54:36 UTC 2022,-93,-11,-59,-100,-15,-85,3488324930,45.7324388975343,10
Thu Aug 11 13:54:39 UTC 2022,-89,-12,-56,-115,-20,-86,3507813910,53.1183284312918,10
Thu Aug 11 13:54:42 UTC 2022,-83,-10,-62,-91,-10,-80,3531919726,64.9203103856991,10
Thu Aug 11 13:54:45 UTC 2022,-85,-10,-53,-86,-10,-75,3554792688,61.0992292702935,10
Thu Aug 11 13:54:48 UTC 2022,-89,-12,-53,-88,-11,-76,3577249206,60.3783089630237,10
Thu Aug 11 13:54:51 UTC 2022,-83,-11,-56,-81,-10,-70,3600841208,62.9917367882169,10
Thu Aug 11 13:54:53 UTC 2022,-81,-9,-48,-83,-10,-72,3620450028,53.2345525095723,10
Thu Aug 11 13:54:56 UTC 2022,-87,-11,-55,-105,-20,-83,3641182348,56.1847924341274,10
Thu Aug 11 13:55:00 UTC 2022,-84,-10,-54,-91,-11,-79,3664149684,62.2307356897068,10
Thu Aug 11 13:55:02 UTC 2022,-85,-11,-53,-88,-10,-77,3685921668,56.8927033403183,10
Thu Aug 11 13:55:05 UTC 2022,-88,-12,-58,-103,-17,-85,3706516497,55.9692217544187,10
Thu Aug 11 13:55:08 UTC 2022,-85,-11,-52,-88,-11,-77,3725968211,52.9733531547635,10
Thu Aug 11 13:55:11 UTC 2022,-85,-11,-53,-90,-12,-78,3744368145,49.6006946785514,10
Thu Aug 11 13:55:14 UTC 2022,-87,-11,-47,-96,-12,-84,3763310355,51.4458912038835,10
Thu Aug 11 13:55:17 UTC 2022,-94,-13,-61,-98,-12,-86,3778703843,41.3331369492034,10
Thu Aug 11 13:55:20 UTC 2022,-94,-13,-62,-100,-15,-84,3791657049,35.1066207457301,10
Thu Aug 11 13:55:23 UTC 2022,-95,-13,-61,-98,-13,-85,3805065647,36.4088727555825,10
Thu Aug 11 13:55:26 UTC 2022,-94,-12,-63,-91,-10,-81,3818041323,35.2786077512051,10
Thu Aug 11 13:55:29 UTC 2022,-95,-13,-61,-95,-10,-84,3831067931,35.4419659494572,10
Thu Aug 11 13:55:32 UTC 2022,-98,-13,-65,-97,-11,-85,3844220371,34.883084094357,10
Thu Aug 11 13:55:35 UTC 2022,-102,-13,-68,-104,-14,-90,3853130527,23.1922053757619,10
Thu Aug 11 13:55:38 UTC 2022,-101,-13,-68,-106,-14,-91,3862632393,25.8862116779516,10
Thu Aug 11 13:55:41 UTC 2022,-102,-14,-68,-99,-12,-87,3871605413,24.3269487505288,10
Thu Aug 11 13:55:44 UTC 2022,-101,-14,-68,-100,-11,-89,3880797267,25.1343240168185,10
Thu Aug 11 13:55:47 UTC 2022,-101,-14,-68,-102,-12,-90,3887996655,19.5534986954488,10
Thu Aug 11 13:55:50 UTC 2022,-95,-12,-60,-99,-11,-87,3897896989,26.2229950830232,10
Thu Aug 11 13:55:53 UTC 2022,-100,-15,-65,-103,-17,-86,3907124721,25.1958313565523,10
Thu Aug 11 13:55:56 UTC 2022,-86,-10,-53,-92,-10,-81,3917829429,29.0896478718668,10
Thu Aug 11 13:55:59 UTC 2022,-89,-13,-55,-90,-14,-75,3929209735,29.017486883518,10
Thu Aug 11 13:56:02 UTC 2022,-92,-14,-57,-94,-12,-82,3941545765,32.0553780462715,10
Thu Aug 11 13:56:05 UTC 2022,-96,-15,-56,-101,-19,-82,3951950873,28.3312461038771,10
Thu Aug 11 13:56:08 UTC 2022,-93,-13,-58,-98,-13,-85,3960961343,24.268383210323,10
Thu Aug 11 13:56:11 UTC 2022,-99,-14,-64,-99,-12,-87,3970662391,26.4619027161274,10
Thu Aug 11 13:56:14 UTC 2022,-101,-14,-66,-100,-14,-86,3978832483,22.322257398241,10
Thu Aug 11 13:56:17 UTC 2022,-101,-17,-65,-100,-16,-83,3987194319,22.6826607228062,10
Thu Aug 11 13:56:20 UTC 2022,-101,-17,-66,-99,-13,-86,3996086447,24.2176627987672,10
Thu Aug 11 13:56:23 UTC 2022,-101,-16,-63,-105,-18,-87,4003249883,19.4780908175937,10
Thu Aug 11 13:56:26 UTC 2022,-100,-16,-61,-104,-17,-87,4010190117,18.6617347354552,10
Thu Aug 11 13:56:28 UTC 2022,-101,-15,-66,-99,-12,-87,4016477223,17.209557856067,10
Thu Aug 11 13:56:31 UTC 2022,-106,-19,-66,-111,-20,-91,4022261001,15.7701024638407,10
Thu Aug 11 13:56:34 UTC 2022,-102,-17,-64,-106,-18,-87,4029064917,18.504346225602,10
Thu Aug 11 13:56:37 UTC 2022,-105,-19,-63,-98,-12,-85,4034441239,14.5447520634127,10
Thu Aug 11 13:56:40 UTC 2022,-102,-19,-60,-101,-13,-88,4040024337,14.560944322449,10
Thu Aug 11 13:56:43 UTC 2022,-99,-20,-55,-99,-17,-82,4045751191,15.5949143408728,10
Thu Aug 11 13:56:46 UTC 2022,-98,-20,-57,-94,-12,-82,4053346051,20.5895806671781,10
Thu Aug 11 13:56:49 UTC 2022,-101,-15,-65,0,0,0,4058012321,12.7019652950751,0
Thu Aug 11 13:56:52 UTC 2022,-94,-12,-61,0,0,0,4060919939,7.80519716711864,0
Thu Aug 11 13:56:55 UTC 2022,-99,-14,-63,0,0,0,4064191571,8.91334808354634,0
Thu Aug 11 13:56:58 UTC 2022,-90,-11,-49,0,0,0,4067010807,7.658377460196,0
Thu Aug 11 13:57:01 UTC 2022,-104,-17,-65,0,0,0,4070233005,8.74492240766278,0
Thu Aug 11 13:57:04 UTC 2022,-103,-15,-69,0,0,0,4073068719,7.69392346074816,0
Thu Aug 11 13:57:07 UTC 2022,-110,-18,-72,0,0,0,4074957697,5.11156894266498,0
Thu Aug 11 13:57:10 UTC 2022,-99,-14,-55,0,0,0,4077122307,5.71783068538596,0
Thu Aug 11 13:57:13 UTC 2022,-101,-14,-65,0,0,0,4079029261,4.96625420968517,0
Thu Aug 11 13:57:16 UTC 2022,-103,-19,-60,0,0,0,4081172899,5.74710144682268,0
Thu Aug 11 13:57:19 UTC 2022,-97,-15,-60,0,0,0,4083034913,5.07678673714486,0
Thu Aug 11 13:57:22 UTC 2022,-100,-16,-64,0,0,0,4084191369,3.13882059820809,0
Thu Aug 11 13:57:25 UTC 2022,-90,-12,-55,0,0,0,4085382279,3.22746727253813,0
Thu Aug 11 13:57:28 UTC 2022,-91,-15,-54,0,0,0,4086435373,2.86025808927178,0
Thu Aug 11 13:57:31 UTC 2022,-95,-17,-57,0,0,0,4087648753,3.29832474097857,0
Thu Aug 11 13:57:34 UTC 2022,-88,-15,-55,0,0,0,4088698851,2.83450315565415,0
Thu Aug 11 13:57:37 UTC 2022,-88,-13,-50,0,0,0,4089883769,3.22343454580979,0
Thu Aug 11 13:57:40 UTC 2022,-99,-18,-62,0,0,0,4091107635,3.30437888098828,0
Thu Aug 11 13:57:43 UTC 2022,-106,-20,-63,0,0,0,4092216155,3.02363418799683,0
Thu Aug 11 13:57:46 UTC 2022,-100,-16,-66,0,0,0,4093227305,2.75229699321387,0
Thu Aug 11 13:57:49 UTC 2022,-92,-13,-60,0,0,0,4094511091,3.34923952698634,0
Thu Aug 11 13:57:52 UTC 2022,-92,-11,-64,0,0,0,4096464483,5.05707440486073,0
Thu Aug 11 13:57:55 UTC 2022,-96,-13,-64,0,0,0,4098304027,5.01995611668615,0
Thu Aug 11 13:57:57 UTC 2022,-93,-10,-65,0,0,0,4100249929,5.29592973786547,0
Thu Aug 11 13:58:00 UTC 2022,-89,-11,-59,0,0,0,4102390571,5.80995218211504,0
Thu Aug 11 13:58:03 UTC 2022,-93,-10,-64,0,0,0,4104251087,4.9528820779938,0
Thu Aug 11 13:58:06 UTC 2022,-96,-12,-68,0,0,0,4107321987,8.2802571496969,0
Thu Aug 11 13:58:09 UTC 2022,-96,-12,-64,0,0,0,4110413859,8.37421818120797,0
Thu Aug 11 13:58:12 UTC 2022,-96,-11,-67,0,0,0,4112966451,6.94499376900381,0
Thu Aug 11 13:58:16 UTC 2022,-97,-11,-68,0,0,0,4115044177,5.34653206784722,0
Thu Aug 11 13:58:18 UTC 2022,-98,-11,-68,0,0,0,4116822303,4.63516407215781,0
Thu Aug 11 13:58:21 UTC 2022,-97,-11,-68,0,0,0,4118404191,4.29893462469592,0
Thu Aug 11 13:58:24 UTC 2022,-97,-12,-68,0,0,0,4119936645,4.15505594181422,0
Thu Aug 11 13:58:27 UTC 2022,-98,-12,-69,0,0,0,4121478087,4.20593953301123,0
Thu Aug 11 13:58:30 UTC 2022,-97,-12,-67,0,0,0,4123028517,4.1976792158502,0
Thu Aug 11 13:58:33 UTC 2022,-100,-12,-70,0,0,0,4124763201,4.65432713974156,0
Thu Aug 11 13:58:36 UTC 2022,-99,-11,-67,0,0,0,4127207937,6.65536751567898,0
Thu Aug 11 13:58:39 UTC 2022,-99,-11,-71,0,0,0,4129407001,5.96922481915986,0
Thu Aug 11 13:58:42 UTC 2022,-97,-11,-71,0,0,0,4131147677,4.67454618452729,0
Thu Aug 11 13:58:45 UTC 2022,-97,-11,-70,0,0,0,4133283825,5.82346192252985,0
Thu Aug 11 13:58:48 UTC 2022,-95,-11,-64,0,0,0,4136148001,7.75148830145545,0
Thu Aug 11 13:58:51 UTC 2022,-94,-10,-69,0,0,0,4140707965,12.4570651634694,0
Thu Aug 11 13:58:54 UTC 2022,-97,-12,-65,0,0,0,4144485921,9.81285892236427,0
Thu Aug 11 13:58:57 UTC 2022,-97,-11,-66,0,0,0,4148746233,11.0319951428592,0
Thu Aug 11 13:59:00 UTC 2022,-96,-11,-65,0,0,0,4152293549,9.59927528058144,0
Thu Aug 11 13:59:03 UTC 2022,-99,-12,-69,0,0,0,4158561181,16.9300269582143,0
Thu Aug 11 13:59:06 UTC 2022,-94,-11,-62,0,0,0,4165268005,18.3012230654556,0
Thu Aug 11 13:59:09 UTC 2022,-94,-11,-63,0,0,0,4172674117,20.2090687204406,0
Thu Aug 11 13:59:12 UTC 2022,-93,-11,-66,0,0,0,4179019697,17.2558523645112,0
Thu Aug 11 13:59:15 UTC 2022,-95,-11,-64,0,0,0,4185017689,16.257255473568,0
Thu Aug 11 13:59:18 UTC 2022,-93,-11,-63,0,0,0,4191986385,18.8659317060423,0
Thu Aug 11 13:59:21 UTC 2022,-89,-12,-58,0,0,0,4199973721,21.5962184081555,0
Thu Aug 11 13:59:24 UTC 2022,-85,-12,-55,0,0,0,4207701903,20.0054628537944,0
Thu Aug 11 13:59:27 UTC 2022,-86,-11,-58,0,0,0,4215595030,21.5770215973183,0
Thu Aug 11 13:59:30 UTC 2022,-83,-12,-51,0,0,0,4223865540,22.4538469732387,0
Thu Aug 11 13:59:33 UTC 2022,-80,-12,-55,0,0,0,4231909501,21.4326883975141,0
Thu Aug 11 13:59:36 UTC 2022,-84,-14,-47,0,0,0,4240481057,23.2895428280852,0
Thu Aug 11 13:59:39 UTC 2022,-83,-14,-52,0,0,0,4249237117,23.9271541907942,0
Thu Aug 11 13:59:41 UTC 2022,-81,-11,-46,0,0,0,4258262567,24.6469338990599,0
Thu Aug 11 13:59:44 UTC 2022,-83,-11,-54,0,0,0,4267419841,24.8110489626482,0
Thu Aug 11 13:59:47 UTC 2022,-77,-11,-42,0,0,0,4276196675,23.8847170124892,0
Thu Aug 11 13:59:50 UTC 2022,-72,-10,-43,0,0,0,4285991177,26.5504828131089,0
Thu Aug 11 13:59:53 UTC 2022,-70,-11,-42,0,0,0,4296007088,27.2108204174882,0
Thu Aug 11 13:59:56 UTC 2022,-71,-11,-41,0,0,0,4306192094,27.7456130028381,0
Thu Aug 11 13:59:59 UTC 2022,-72,-11,-41,0,0,0,4316062416,26.7589253769602,0
Thu Aug 11 14:00:02 UTC 2022,-72,-10,-42,0,0,0,4326244322,27.7072057351868,0
Thu Aug 11 14:00:05 UTC 2022,-72,-11,-42,0,0,0,4340039404,36.2169122958981,0
Thu Aug 11 14:00:08 UTC 2022,-73,-10,-41,0,0,0,4361808340,57.1560015652858,0
Thu Aug 11 14:00:11 UTC 2022,-71,-10,-43,0,0,0,4383887362,59.4100743711865,0
Thu Aug 11 14:00:14 UTC 2022,-70,-10,-40,0,0,0,4403857200,54.4430022978793,0
Thu Aug 11 14:00:17 UTC 2022,-70,-10,-44,0,0,0,4425038494,57.6399418217051,0
Thu Aug 11 14:00:20 UTC 2022,-72,-10,-49,0,0,0,4446542509,57.8754520729772,0
Thu Aug 11 14:00:23 UTC 2022,-72,-9,-44,0,0,0,4466483445,53.6038644279177,0
Thu Aug 11 14:00:26 UTC 2022,-72,-10,-41,0,0,0,4487543527,57.1038277659409,0
Thu Aug 11 14:00:29 UTC 2022,-71,-10,-41,0,0,0,4510635381,62.7804668548939,0
Thu Aug 11 14:00:32 UTC 2022,-71,-10,-43,0,0,0,4532380349,55.4816081062462,0
Thu Aug 11 14:00:35 UTC 2022,-71,-11,-40,0,0,0,4550597836,48.0100228449042,0
Thu Aug 11 14:00:38 UTC 2022,-71,-10,-40,0,0,0,4570080864,52.3957912370022,0
Thu Aug 11 14:00:41 UTC 2022,-70,-10,-41,0,0,0,4592762122,61.1670772178456,0
Thu Aug 11 14:00:44 UTC 2022,-71,-10,-43,0,0,0,4615624598,62.2489304895034,0
Thu Aug 11 14:00:47 UTC 2022,-74,-11,-47,0,0,0,4637390538,59.3081696562664,0
Thu Aug 11 14:00:50 UTC 2022,-74,-11,-45,0,0,0,4657627020,54.4932987964796,0
Thu Aug 11 14:00:53 UTC 2022,-74,-11,-44,0,0,0,4679383972,58.9987773136034,0
Thu Aug 11 14:00:56 UTC 2022,-76,-11,-42,0,0,0,4700364960,57.0968868274791,0
Thu Aug 11 14:00:59 UTC 2022,-75,-10,-52,0,0,0,4721071814,55.1090038022026,0
Thu Aug 11 14:01:02 UTC 2022,-84,-14,-50,0,0,0,4739586562,50.2700330676721,0
Thu Aug 11 14:01:05 UTC 2022,-81,-13,-52,0,0,0,4750448612,29.4648045086366,0
Thu Aug 11 14:01:08 UTC 2022,-81,-14,-49,0,0,0,4763023485,33.8287739923584,0
Thu Aug 11 14:01:11 UTC 2022,-79,-13,-49,0,0,0,4774519137,30.4895279797222,0
Thu Aug 11 14:01:14 UTC 2022,-80,-12,-49,0,0,0,4787043915,33.1584778807593,0
Thu Aug 11 14:01:17 UTC 2022,-81,-13,-49,0,0,0,4800610855,36.791910261395,0
Thu Aug 11 14:01:20 UTC 2022,-83,-14,-50,0,0,0,4814007573,36.3664375244562,0
Thu Aug 11 14:01:22 UTC 2022,-84,-14,-51,0,0,0,4825278745,30.7068352929407,0
Thu Aug 11 14:01:25 UTC 2022,-80,-12,-46,0,0,0,4833522489,22.2990100151694,0
Thu Aug 11 14:01:28 UTC 2022,-77,-11,-49,0,0,0,4851100073,47.8523854707152,0
Thu Aug 11 14:01:31 UTC 2022,-78,-11,-49,0,0,0,4871825413,55.7375283539129,0
Thu Aug 11 14:01:34 UTC 2022,-77,-16,-44,0,0,0,4894120199,60.4097637740285,0
Thu Aug 11 14:01:37 UTC 2022,-77,-11,-46,0,0,0,4918783271,67.2545873844053,0
Thu Aug 11 14:01:40 UTC 2022,-80,-13,-53,0,0,0,4940863831,57.3520125052979,0
Thu Aug 11 14:01:43 UTC 2022,-84,-15,-53,0,0,0,4963663391,62.0402900323469,0
Thu Aug 11 14:01:46 UTC 2022,-82,-13,-51,0,0,0,4989620827,70.5714075676452,0
Thu Aug 11 14:01:49 UTC 2022,-82,-11,-54,0,0,0,5013471983,63.7226381457553,0
Thu Aug 11 14:01:52 UTC 2022,-82,-11,-53,0,0,0,5039934153,72.4379016658786,0
Thu Aug 11 14:01:55 UTC 2022,-84,-13,-51,0,0,0,5066381192,71.7272109002546,0
Thu Aug 11 14:01:58 UTC 2022,-81,-13,-48,0,0,0,5093436610,73.6964053908881,0
Thu Aug 11 14:02:01 UTC 2022,-80,-12,-51,0,0,0,5118860706,68.7837018770098,0
Thu Aug 11 14:02:04 UTC 2022,-80,-11,-52,0,0,0,5141616824,62.1785937016889,0
Thu Aug 11 14:02:07 UTC 2022,-83,-13,-52,0,0,0,5162895954,57.1992395203388,0
Thu Aug 11 14:02:10 UTC 2022,-80,-14,-47,0,0,0,5186210103,60.2054541958783,0
Thu Aug 11 14:02:13 UTC 2022,-81,-16,-48,0,0,0,5210404923,66.1616046706955,0
Thu Aug 11 14:02:16 UTC 2022,-63,-8,-37,0,0,0,5227970551,47.3380771123604,0
Thu Aug 11 14:02:19 UTC 2022,-73,-10,-45,0,0,0,5247834031,53.9330464431634,0
Thu Aug 11 14:02:22 UTC 2022,-81,-14,-48,0,0,0,5267043013,49.9578902853792,0
Thu Aug 11 14:02:25 UTC 2022,-72,-9,-46,0,0,0,5285230311,49.2003080112814,0
Thu Aug 11 14:02:28 UTC 2022,-72,-10,-42,0,0,0,5303787535,50.6139498998638,0
Thu Aug 11 14:02:31 UTC 2022,-71,-10,-42,0,0,0,5320282013,44.924785110336,0
Thu Aug 11 14:02:34 UTC 2022,-71,-10,-44,0,0,0,5337191489,45.9534899983025,0
Thu Aug 11 14:02:37 UTC 2022,-72,-9,-44,0,0,0,5355369153,48.185693014959,0
Thu Aug 11 14:02:40 UTC 2022,-73,-9,-46,0,0,0,5372548349,45.7799923591588,0
Thu Aug 11 14:02:43 UTC 2022,-72,-8,-44,0,0,0,5391045653,50.2644809619929,0
Thu Aug 11 14:02:46 UTC 2022,-72,-9,-47,0,0,0,5409503311,50.1293570603273,0
Thu Aug 11 14:02:49 UTC 2022,-71,-9,-46,0,0,0,5432586201,62.7800977800112,0
Thu Aug 11 14:02:52 UTC 2022,-72,-9,-48,0,0,0,5454324328,54.8584942156404,0
Thu Aug 11 14:02:55 UTC 2022,-72,-10,-41,0,0,0,5476546250,59.3748017500807,0
Thu Aug 11 14:02:58 UTC 2022,-73,-10,-44,0,0,0,5497955103,57.8028144497407,0
Thu Aug 11 14:03:01 UTC 2022,-74,-10,-45,0,0,0,5520267998,60.6143614315188,0
Thu Aug 11 14:03:04 UTC 2022,-73,-10,-47,0,0,0,5543125452,62.2033337696527,0
Thu Aug 11 14:03:06 UTC 2022,-73,-10,-45,0,0,0,5564975280,59.0759757907191,0
Thu Aug 11 14:03:09 UTC 2022,-73,-9,-48,0,0,0,5588219746,62.8947609323155,0
Thu Aug 11 14:03:12 UTC 2022,-73,-9,-44,0,0,0,5611161668,60.8655923174792,0
Thu Aug 11 14:03:16 UTC 2022,-73,-9,-43,0,0,0,5634175685,61.9701765574962,0
Thu Aug 11 14:03:19 UTC 2022,-73,-10,-47,0,0,0,5658778969,63.4821391685957,0
Thu Aug 11 14:03:22 UTC 2022,-73,-9,-43,0,0,0,5680601833,55.3599783830121,0
Thu Aug 11 14:03:25 UTC 2022,-73,-9,-48,0,0,0,5703576659,62.8307827326932,0
Thu Aug 11 14:03:28 UTC 2022,-73,-9,-42,0,0,0,5726970925,62.8733754586942,0
Thu Aug 11 14:03:31 UTC 2022,-73,-10,-45,0,0,0,5749049947,58.7030146753381,0
Thu Aug 11 14:03:34 UTC 2022,-73,-10,-43,0,0,0,5771507963,61.0254517367683,0
Thu Aug 11 14:03:36 UTC 2022,-73,-10,-46,0,0,0,5793664881,59.9791598041747,0
Thu Aug 11 14:03:39 UTC 2022,-73,-9,-47,0,0,0,5815711931,59.0100081972816,0
Thu Aug 11 14:03:42 UTC 2022,-73,-10,-45,0,0,0,5837389489,58.7575022070623,0
Thu Aug 11 14:03:45 UTC 2022,-71,-10,-44,0,0,0,5858034925,55.6235494782282,0
Thu Aug 11 14:03:48 UTC 2022,-70,-10,-42,0,0,0,5877242281,52.1180284860353,0
Thu Aug 11 14:03:51 UTC 2022,-69,-12,-38,0,0,0,5896359757,51.9919747624432,0
Thu Aug 11 14:03:54 UTC 2022,-71,-10,-43,0,0,0,5917051631,56.0881682722815,0
Thu Aug 11 14:03:57 UTC 2022,-74,-10,-43,0,0,0,5936991509,52.451769316589,0
Thu Aug 11 14:04:00 UTC 2022,-76,-11,-51,0,0,0,5956317207,48.6189905954919,0
Thu Aug 11 14:04:03 UTC 2022,-82,-12,-48,0,0,0,5974478959,49.3286648998381,0
Thu Aug 11 14:04:06 UTC 2022,-78,-10,-49,0,0,0,5993021203,50.5935195475935,0
Thu Aug 11 14:04:09 UTC 2022,-78,-10,-48,0,0,0,6012731991,53.4507925075493,0
Thu Aug 11 14:04:12 UTC 2022,-79,-10,-51,0,0,0,6033038879,54.8026926918739,0
Thu Aug 11 14:04:15 UTC 2022,-79,-10,-52,0,0,0,6052445469,52.6478190536919,0
Thu Aug 11 14:04:18 UTC 2022,-79,-10,-51,0,0,0,6071873031,52.3375082521509,0
Thu Aug 11 14:04:21 UTC 2022,-78,-10,-47,0,0,0,6090872165,51.1923515614911,0
Thu Aug 11 14:04:24 UTC 2022,-78,-9,-54,0,0,0,6112184211,57.776044513737,0
Thu Aug 11 14:04:27 UTC 2022,-79,-10,-51,0,0,0,6132692890,50.4732570716145,0
Thu Aug 11 14:04:30 UTC 2022,-85,-11,-56,0,0,0,6151930332,49.8653740519608,0
Thu Aug 11 14:04:33 UTC 2022,-86,-11,-56,0,0,0,6168622506,44.4147628327268,0
Thu Aug 11 14:04:36 UTC 2022,-91,-14,-56,0,0,0,6181249263,34.3073090814427,0
Thu Aug 11 14:04:39 UTC 2022,-94,-16,-60,0,0,0,6191859829,28.6285003277767,0
Thu Aug 11 14:04:42 UTC 2022,-92,-16,-58,0,0,0,6202399761,28.4711652574383,0
Thu Aug 11 14:04:45 UTC 2022,-91,-14,-57,0,0,0,6211210031,23.9604296791987,0
Thu Aug 11 14:04:48 UTC 2022,-93,-16,-59,0,0,0,6221371359,27.6567754281314,0
Thu Aug 11 14:04:51 UTC 2022,-83,-11,-57,0,0,0,6228850925,20.1685516790864,0
Thu Aug 11 14:04:54 UTC 2022,-87,-11,-57,0,0,0,6236511697,21.012115175531,0
Thu Aug 11 14:04:57 UTC 2022,-87,-12,-59,0,0,0,6242678963,16.6036615970212,0
Thu Aug 11 14:05:00 UTC 2022,-87,-12,-58,0,0,0,6249151821,17.7243183000675,0
Thu Aug 11 14:05:03 UTC 2022,-86,-12,-58,0,0,0,6255888327,18.2639975944904,0
Thu Aug 11 14:05:06 UTC 2022,-87,-13,-58,0,0,0,6260930647,13.5656460852346,0
Thu Aug 11 14:05:09 UTC 2022,-86,-12,-57,0,0,0,6267598854,17.0358120796153,0
Thu Aug 11 14:05:12 UTC 2022,-85,-12,-56,0,0,0,6273988044,17.345661191566,0
Thu Aug 11 14:05:15 UTC 2022,-86,-11,-59,0,0,0,6281326838,19.971721708378,0
Thu Aug 11 14:05:18 UTC 2022,-85,-11,-57,0,0,0,6288780886,20.0921071897052,0
Thu Aug 11 14:05:21 UTC 2022,-89,-13,-57,0,0,0,6294834304,16.5951788675265,0
Thu Aug 11 14:05:24 UTC 2022,-89,-13,-58,0,0,0,6300523708,15.4540186303472,0
Thu Aug 11 14:05:27 UTC 2022,-89,-13,-59,0,0,0,6306189144,15.1784295062398,0
Thu Aug 11 14:05:30 UTC 2022,-90,-12,-57,0,0,0,6311325786,13.9919410377296,0
Thu Aug 11 14:05:33 UTC 2022,-88,-11,-61,0,0,0,6316991274,15.4156593868382,0
Thu Aug 11 14:05:36 UTC 2022,-86,-11,-57,0,0,0,6322730112,14.7232627361321,0
Thu Aug 11 14:05:39 UTC 2022,-87,-11,-59,0,0,0,6328752072,16.2504995305206,0
Thu Aug 11 14:05:42 UTC 2022,-87,-12,-57,0,0,0,6334386050,15.0475816157331,0
Thu Aug 11 14:05:45 UTC 2022,-87,-12,-58,0,0,0,6339083778,12.4347573487803,0
Thu Aug 11 14:05:48 UTC 2022,-89,-12,-58,0,0,0,6344161998,13.0933473829505,0
Thu Aug 11 14:05:51 UTC 2022,-86,-12,-55,0,0,0,6348835758,12.7124524675951,0
Thu Aug 11 14:05:54 UTC 2022,-86,-12,-56,0,0,0,6354511680,15.2461398401045,0
Thu Aug 11 14:05:57 UTC 2022,-87,-12,-58,0,0,0,6359952572,14.6617131140006,0
Thu Aug 11 14:06:00 UTC 2022,-86,-12,-56,0,0,0,6364511583,12.4588280825805,0
Thu Aug 11 14:06:03 UTC 2022,-84,-12,-55,0,0,0,6368970518,12.1071176147239,0
Thu Aug 11 14:06:06 UTC 2022,-85,-12,-56,0,0,0,6374015782,13.5962018484596,0
Thu Aug 11 14:06:08 UTC 2022,-85,-12,-56,0,0,0,6380343334,17.0712416747135,0
Thu Aug 11 14:06:11 UTC 2022,-87,-12,-58,0,0,0,6385358638,13.5708945211611,0
Thu Aug 11 14:06:14 UTC 2022,-88,-12,-57,0,0,0,6389975474,12.428751266038,0
Thu Aug 11 14:06:17 UTC 2022,-88,-12,-58,0,0,0,6394917480,13.2309927106269,0
Thu Aug 11 14:06:20 UTC 2022,-87,-12,-57,0,0,0,6399273664,11.5089178739555,0
Thu Aug 11 14:06:23 UTC 2022,-87,-12,-57,0,0,0,6404330912,13.7583629050749,0
Thu Aug 11 14:06:26 UTC 2022,-87,-12,-57,0,0,0,6409368686,13.6173898769395,0
Thu Aug 11 14:06:29 UTC 2022,-87,-11,-59,0,0,0,6415041612,15.5112305817883,0
Thu Aug 11 14:06:32 UTC 2022,-88,-11,-58,0,0,0,6420284612,14.0662919314247,0
Thu Aug 11 14:06:35 UTC 2022,-87,-11,-58,0,0,0,6425374038,13.8615319864183,0
Thu Aug 11 14:06:38 UTC 2022,-87,-12,-59,0,0,0,6430443270,13.7824588351461,0
Thu Aug 11 14:06:41 UTC 2022,-87,-12,-57,0,0,0,6435861536,14.6212670561362,0
Thu Aug 11 14:06:44 UTC 2022,-87,-12,-57,0,0,0,6440929322,12.7276053255752,0
Thu Aug 11 14:06:47 UTC 2022,-88,-12,-59,0,0,0,6445923758,13.0374686650893,0
Thu Aug 11 14:06:50 UTC 2022,-88,-13,-58,0,0,0,6450561566,12.5832741516985,0
Thu Aug 11 14:06:53 UTC 2022,-89,-13,-60,0,0,0,6455214354,12.4636740126765,0
Thu Aug 11 14:06:56 UTC 2022,-89,-13,-59,0,0,0,6459945595,12.9035135849897,0
Thu Aug 11 14:06:59 UTC 2022,-89,-13,-60,0,0,0,6463874849,10.4470243814345,0
Thu Aug 11 14:07:02 UTC 2022,-88,-13,-58,0,0,0,6467798609,10.6565010573184,0
Thu Aug 11 14:07:05 UTC 2022,-88,-12,-58,0,0,0,6472133821,11.7960090619713,0
Thu Aug 11 14:07:08 UTC 2022,-89,-13,-60,0,0,0,6475785945,9.99127649875438,0
Thu Aug 11 14:07:11 UTC 2022,-87,-12,-57,0,0,0,6480739831,13.5086396531893,0
Thu Aug 11 14:07:14 UTC 2022,-77,-10,-43,0,0,0,6486360327,15.2444532492376,0
Thu Aug 11 14:07:17 UTC 2022,-75,-10,-47,0,0,0,6491985317,15.1942090722587,0
Thu Aug 11 14:07:20 UTC 2022,-83,-11,-54,0,0,0,6497397643,14.8263570641534,0
Thu Aug 11 14:07:23 UTC 2022,-83,-10,-54,0,0,0,6502821953,14.03832052386,0
Thu Aug 11 14:07:26 UTC 2022,-83,-11,-54,0,0,0,6506703271,10.28986653633,0
Thu Aug 11 14:07:29 UTC 2022,-80,-11,-52,0,0,0,6511068443,11.810875358105,0
Thu Aug 11 14:07:32 UTC 2022,-82,-11,-57,0,0,0,6515259847,11.3969780588304,0
Thu Aug 11 14:07:35 UTC 2022,-83,-10,-58,0,0,0,6521741693,17.6000659450663,0
Thu Aug 11 14:07:38 UTC 2022,-85,-10,-58,0,0,0,6528111189,17.2051906076226,0
Thu Aug 11 14:07:41 UTC 2022,-83,-10,-51,0,0,0,6534651457,17.6872729702127,0
